Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”,Name: “Table 1 of 1 on page 65 of 171”
Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65,Table: 65
,,,,,,,,
,,,,,,,,
Communications,Communications,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,"Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,","Produce and distribute County information on services, news, civic engagement opportunities,"
,"budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print","budget items and County departments using web, video, social media and print",,
2.,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for,Broadcast 380 hours of live government meetings and produced video on County news for
,"television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including","television and on line viewing for 4 public, educational and government channels including"
,"Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community","Channel 48 (James City County), Channel 48 (City of Williamsburg), Channel 46 (Community"
,Access) and Channel 47 (WJCC Schools),Access) and Channel 47 (WJCC Schools),Access) and Channel 47 (WJCC Schools),,,,,
3.,"Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building","Coordinate civic engagement opportunities including citizen education, community building"
,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,through neighborhood networks and public participation through community meetings,
4.,"Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media","Provide consistent and accurate public information through press releases, responding to media"
,"inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials","inquiries, graphic design and print/web-based materials",,,,
5.,Support regional and county tourism efforts through destination marketing.,Support regional and county tourism efforts through destination marketing.,Support regional and county tourism efforts through destination marketing.,Support regional and county tourism efforts through destination marketing.,Support regional and county tourism efforts through destination marketing.,Support regional and county tourism efforts through destination marketing.,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 13,,FY 14,,FY 14,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"560,958",$,"568,428",$,"556,458",
,Operating,,"49,100",,"48,800",,"53,100",
,Reimbursements,,"(25,000)",,"(25,000)",,"(25,000)",
,Total,$,"585,058",$,"592,228",$,"584,558",
