Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”,Name: “Table 1 of 1 on page 83 of 171”
Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83,Table: 83
,,,,,,,,
,,,,,,,,
Financial and Management Services,Financial and Management Services,Financial and Management Services,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,
1.,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board,Provide financial planning and capital financing advice to the County Administrator and the Board
,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,and manage financial policies and procedures to maintain highest bond rating available,
2.,"Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-","Prepare annual operating budget for the County’s general fund, special revenue funds and multi-"
,year capital improvement program,year capital improvement program,,,,,,
3.,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with,Evaluate capital financing options and provide those alternatives to the County Administrator with
,recommendations,,,,,,,
4.,Review insurance coverage and limits to manage risk for both County and Schools,Review insurance coverage and limits to manage risk for both County and Schools,Review insurance coverage and limits to manage risk for both County and Schools,Review insurance coverage and limits to manage risk for both County and Schools,Review insurance coverage and limits to manage risk for both County and Schools,Review insurance coverage and limits to manage risk for both County and Schools,,
5.,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,Respond to initial insurance claims within 24 hours of receipt,,,
6.,"Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training","Reduce risk through onsite evaluation, safety procedure review and training",,
7.,Provide in-house mail and courier services for both the County and Schools,Provide in-house mail and courier services for both the County and Schools,Provide in-house mail and courier services for both the County and Schools,Provide in-house mail and courier services for both the County and Schools,Provide in-house mail and courier services for both the County and Schools,Provide in-house mail and courier services for both the County and Schools,,
BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,FY 13,,FY 14,,FY 14,
,,,Adopted,,Plan,,Adopted,
,Personnel,$,"602,798",$,"584,338",$,"668,363",
,Operating,,"384,000",,"393,200",,"411,750",
,Other,,"(109,316)",,"(86,016)",,"(151,016)",
,Total,$,"877,482",$,"891,522",$,"929,097",
PERSONNEL,,,,,,,,
,Full-time Personnel,,7,,6,,7,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,
,,,,FY 11,FY 12,,FY 13,FY 14
,,,,Actual,Actual,Adopted,,Adopted
Worker's Compensation experience modifier,Worker's Compensation experience modifier,Worker's Compensation experience modifier,,.80,.65,,1.01,.90
,Total cost of risk as a % of total budget,Total cost of risk as a % of total budget,,.14,.14,,.15,.15
,Rating issued by Standard and Poor's,Rating issued by Standard and Poor's,,AAA,AAA,,AAA,AAA
BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,
This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services,This budget provides for the County's property and liability insurance coverage and annual audit services
"of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services","of financial statements, and reflects costs and reimbursements associated with risk management services"
to the School division.,to the School division.,,,,,,,
,,,Page C-24,Page C-24,,,,
