Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”,Name: “Table 1 of 1 on page 8 of 171”
Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8,Table: 8
,,,,,,,,,,
,,James City County Organization Chart,James City County Organization Chart,James City County Organization Chart,James City County Organization Chart,James City County Organization Chart,James City County Organization Chart,,,
Effective 09/13/11,,,,,,,,,,
,,,,,VOTERS,,,,General Assembly,General Assembly
,Commonwealth’s,Clerk of the,Clerk of the,Sheriff,Board of,Treasurer,Commissioner of,Commissioner of,Circuit Court Judge,Circuit Court Judge
,Attorney,Circuit Court,Circuit Court,Bob Deeds,Supervisors,Ann Davis,the Revenue,,,
,,,,,,,,,Electoral Board,
,,,,County Administrator,County Administrator,County Administrator,County Attorney,,,
,,,,,Sandy Wanner,,Leo Rogers,,,
,,,,,,,,,Voter Registration,Voter Registration
,,,,,,,,,and ElectionsClara C.,and ElectionsClara C.
,Assistant County Administrator,Assistant County Administrator,Assistant County Administrator,,,,,,,
,,,,,,,,,Christopher,
,,,,,,,Communications,,,
,,,,,,,Jane Townsend,,,
Parks &,Community,General,James City,Human,,Financial &,Development,Police,Fire,Economic
Recreation,Services,Services,Service,Resources,,Management,Management,,,Development
,,,Authority,,,Services,,Uniform,Operations,Keith Taylor
Parks,Social,Capital,,Personnel,,,Planning,Patrol,,
,Services,Projects,Customer,Services,,Budget,,,Emergency,
Recreation,,,Service,,,,Zoning,Investigations,Management,Management
,Housing &,Fleet &,,Training,,Information,Enforcement,,,
Community,Community,Equipment,Utility,& Quality,,Resources,,Community/,Emergency,
Centers,Development,,Operations,Performance,,Management,Engineering,Administrative,Communications,Communications
,,Solid Waste,,,,,& Resource,Services,,
Management,Cooperative,& Recycling,Engineering,,,Real Estate,Protection,,Fire Marshal,Fire Marshal
& Resources,Extension,,(Water),,,Assessments,,Colonial,,
,,Facilities &,,,,,Building,Community,,
,Satellite,Custodial,Engineering,,,Purchasing,Safety &,Corrections,,
,Services,Services,(Sewer),,,,Permits,,,
,,,,,,Accounting,,,,
,,Grounds,,,,,,,,
,,,,,,Risk Management/,,,,
,,Maintenance,,,,,,,,
,,,,,,Safety,,,,
,,,,,,Keith Taylor,,,,
,,Stormwater,,,,,,,,
,,,,,ii,,,,,
