Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”,Name: “Table 1 of 1 on page 140 of 171”
Table: 140,Table: 140,Table: 140,Table: 140,Table: 140,Table: 140,Table: 140,Table: 140,Table: 140,Table: 140
,,,,,,,,,
,,,,,,,,,
,,,Special Projects/Grants Fund,Special Projects/Grants Fund,Special Projects/Grants Fund,,,,
PURPOSE,PURPOSE,,,,,,,,
"The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,","The County Special Projects/Grants Fund was created to account for projects and specific revenue sources,"
including,grants,and,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,any other funds that may require continuing appropriation,or special accounting,or special accounting,or special accounting
treatment.,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies,Additional funds and program appropriations may occur during the year as the County qualifies
for other grant funds.,for other grant funds.,for other grant funds.,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,
,,,,FY 13,,FY 14,,,FY 14
,,,,Adopted,,Plan,,,Adopted
Revenues:,Revenues:,,,,,,,,
Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),$,"319,300",$,"319,300","319,300",$,"319,300"
CSA Local Match-General Fund,CSA Local Match-General Fund,CSA Local Match-General Fund,,"367,426",,"367,426","367,426",,"367,426"
CSA School Share,CSA School Share,CSA School Share,,"112,000",,"112,000","112,000",,"112,000"
Emergency Management Planning Grant,Emergency Management Planning Grant,Emergency Management Planning Grant,,"34,692",,"34,692","34,692",,"34,692"
Virginia Fire Programs Fund,Virginia Fire Programs Fund,Virginia Fire Programs Fund,,-,,,-,,"179,130"
Emergency Medical Services Four-for-Life,Emergency Medical Services Four-for-Life,Emergency Medical Services Four-for-Life,,,,,,,
Program,Program,,,-,,,-,,"59,000"
General Fund Non Departmental,General Fund Non Departmental,General Fund Non Departmental,,-,,,-,,"255,000"
Total Revenues,Total Revenues,,$,"833,418",$,"833,418","833,418",$,"1,326,548"
Expenditures:,Expenditures:,,,,,,,,
Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),Comprehensive Services Act (CSA),$,"798,726",$,"798,726","798,726",$,"798,726"
Emergency Management Planning Grant,Emergency Management Planning Grant,Emergency Management Planning Grant,,"34,692",,"34,692","34,692",,"34,692"
Virginia Fire Programs Fund,Virginia Fire Programs Fund,Virginia Fire Programs Fund,,-,,,-,,"179,130"
Emergency Medical Services Four-for-Life,Emergency Medical Services Four-for-Life,Emergency Medical Services Four-for-Life,,,,,,,
Program,Program,,,-,,,-,,"59,000"
VDOT Revenue Sharing Road Match,VDOT Revenue Sharing Road Match,VDOT Revenue Sharing Road Match,,,,,,,
Williamsburg West Subdivision Street,Williamsburg West Subdivision Street,Williamsburg West Subdivision Street,,,,,,,
Reconstruction,Reconstruction,Reconstruction,,-,,,-,,"200,000"
7-Eleven Entrance Channelization Island,7-Eleven Entrance Channelization Island,7-Eleven Entrance Channelization Island,,-,,,-,,"30,000"
Bike/Pedestrian Capital Trail Access,Bike/Pedestrian Capital Trail Access,Bike/Pedestrian Capital Trail Access,,-,,,-,,"25,000"
Total Expenditures,Total Expenditures,Total Expenditures,$,"833,418",$,"833,418","833,418",$,"1,326,548"
PERSONNEL,PERSONNEL,,,,,,,,
,Full-time Personnel,Full-time Personnel,,3,,3,3,,3
,Part-time Personnel,Part-time Personnel,,2,,2,2,,2
,,,Page F-7,,,,,,
