Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”,Name: “Table 1 of 1 on page 107 of 171”
Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107,Table: 107
,,,,,,,,,,,,
Contribution to Williamsburg-James City,Contribution to Williamsburg-James City,Contribution to Williamsburg-James City,Contribution to Williamsburg-James City,Contribution to Williamsburg-James City,Contribution to Williamsburg-James City,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
County Schools,County Schools,County Schools,,,,,,,,,,
County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,County funding is part of a total funding package for the school budget as follows:,,
Breakdown,Breakdown,,FY 12,,FY 13,,FY 14,FY 14,,,FY 14,Percent
,,,Adopted,,Adopted,,,Plan,,,Adopted,Change
County,,$,"74,250,000",$,"76,689,505",$,"77,226,057","77,226,057","77,226,057",$,"79,354,599",3.5%
City,,,"7,325,478",,"7,742,406",,"7,965,401","7,965,401","7,965,401",,"8,368,814",8.1%
,,,"81,575,478",,"84,431,911",,"85,191,458","85,191,458","85,191,458",,"87,723,413",3.9%
Other,,,"28,981,596",,"28,132,505",,"28,617,450","28,617,450","28,617,450",,"28,153,459",0.0%
,,$,"110,557,074",$,"112,564,414",$,"113,808,908","113,808,908","113,808,908",$,"115,876,872",2.9%
Enrollment,Enrollment,,"10,671",,"10,748",,,"10,992","10,992",,"10,992",2.3%
Spending Per Pupil,Spending Per Pupil,,"$10,361",,"$10,473",,,"$10,354","$10,354",,"$10,542",0.7%
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
Revenues,and,expenditures,for,FY2014,increase,by,2.9%,over,the,FY2013,numbers.,Projected
enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,enrollment increases over the actual FY2013 enrollment by 244 students or 2.3%.,,
The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the,The City and County have a school funding contract built on the respective share of enrollment in the
joint school system.,joint school system.,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:,The City shares of funding of local revenues are expected to be as follows:
,,,FY2012,,,8.98%,8.98%,,,,,
,,,FY2013,,,9.17%,9.17%,,,,,
,,,FY2014,,,9.54%,9.54%,,,,,
The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the,The City share increases in both FY2013 and FY2014 due to unusual increases in the City’s share of the
total enrollment.,total enrollment.,"In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also","In addition to the funding for the operating budget and for debt service, there are also"
proposed capital investments for school facilities.,proposed capital investments for school facilities.,proposed capital investments for school facilities.,proposed capital investments for school facilities.,proposed capital investments for school facilities.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.,Those are shown in Section D of this budget.
,,,,,Page C-48,Page C-48,Page C-48,,,,,
