Name: “Table 1 of 1 on page 5 of 171”,Name: “Table 1 of 1 on page 5 of 171”,Name: “Table 1 of 1 on page 5 of 171”,Name: “Table 1 of 1 on page 5 of 171”
Table: 5,Table: 5,Table: 5,Table: 5
,,,
JAMES,CITY,COUNTY,
Table of Contents,Table of Contents,Table of Contents,
Nondepartmental,,,
Contributions - Other Outside Agencies,Contributions - Other Outside Agencies,,C-44
Nondepartmental,,,C-46
Contribution to Williamsburg-James City County Public Schools,Contribution to Williamsburg-James City County Public Schools,Contribution to Williamsburg-James City County Public Schools,C-47
Williamsburg Regional Library System,Williamsburg Regional Library System,,C-49
Other Regional Entities,,,C-50
Health Services,,,C-51
Contributions to Other Funds,,,C-52
Section D - Capital Projects Budget,Section D - Capital Projects Budget,Section D - Capital Projects Budget,
Five-Year Capital Improvements Program,Five-Year Capital Improvements Program,Five-Year Capital Improvements Program,
Background - Capital Improvement Program,Background - Capital Improvement Program,,D-1
Revenues,,,D-3
County Projects,,,D-5
School Projects,,,D-8
Section E - Utility Budgets,Section E - Utility Budgets,Section E - Utility Budgets,
James City Service Authority,,,
Introduction,,,E-1
Administration Fund,,,E-2
Water Fund,,,E-3
Sewer Fund,,,E-5
Capital Improvements Program Budget,Capital Improvements Program Budget,,E-7
Capital Project Detail,,,E-10
Debt Service Fund,,,E-11
Section F - Other Funds,Section F - Other Funds,Section F - Other Funds,
Virginia Public Assistance Fund,,,F-1
Community Development Fund,,,F-3
Colonial Community Corrections,,,F-5
Special Projects/Grants Fund,,,F-7
Tourism Investment Fund,,,F-9
Debt Service Fund,,,F-11
Projected Five-Year Operating Budgets,,,F-13
,- 3 -,,
