Poquoson City Public
Schools
Fiscal Year Budget
"July 1, 2004 to June 30, 2005"
"Adopted by Poquoson City School Board on June 15, 2004"
,Poquoson City Council
•,"Mr. Gordon C. Helsel, Jr., Mayor"
•,"Mr. Arthur V. Holloway, Vice Mayor"
•,Ms. Debra D. Bunting
•,Mr. Carey L. Freeman
•,"Mr. Herbert R. Green, Jr."
•,"Mr. W. Eugene Hunt, Jr."
•,Mr. Frank A. Kreiger
,Poquoson City School Board,Poquoson City School Board
•,"Mr. Charles L. Fcrench, Chair",
•,"Mr. Larry E. Marks, Vice Chair",
•,Ms. Deb Banton,
•,Mr. Clifford T. Bowen,
•,Mr. John A. Costulis,
•,Ms. Kerry Knowlton,
•,Ms. Regina Wightman,-•
,Superintendent's Administrative Staff
•,"Dr. Jonathan Lewis,"
,Superintendent of Schools
•,"Dr. Marilyn Barr,"
,Assistant Superintendent ofInstruction
•,"Ms. Janet A. Brown,"
,Executive Director of Business and Finance &
,Clerk of the Board
•,"Dr. Judith Connell,"
,Director of Student Services
•,"Ms. Judith McDowell,"
,Director ofInstruction
•,"Mr. Elmer Seward,"
,Director of Technology
•,"Ms. Jodi King,"
,Director of Elementary Programs
,\J~
,Poquoson City Schools,
,2004-2005 Operating Budget,
Enclosed for your review is the final 2004-2005 budget for Poquoson,Enclosed for your review is the final 2004-2005 budget for Poquoson,Enclosed for your review is the final 2004-2005 budget for Poquoson
City Schools.,This budget is based on State revenue projections as approved,This budget is based on State revenue projections as approved
by the General Assembly in their historic session this spring and anticipates,by the General Assembly in their historic session this spring and anticipates,by the General Assembly in their historic session this spring and anticipates
"an increase in local contribution of $186,200 or about 2.6o/o.","an increase in local contribution of $186,200 or about 2.6o/o.",This document
"projects receipts and expenditures of $18,675,385, an increase of $1,674,981","projects receipts and expenditures of $18,675,385, an increase of $1,674,981","projects receipts and expenditures of $18,675,385, an increase of $1,674,981"
or about 9.8o/o above the current year's budget.,or about 9.8o/o above the current year's budget.,
The revised budget continues to reflect a minimum 4 °/o salary increase,The revised budget continues to reflect a minimum 4 °/o salary increase,The revised budget continues to reflect a minimum 4 °/o salary increase
all staff.,Teachers on steps 1-9 of the teacher scale will receive a 4 o/o,Teachers on steps 1-9 of the teacher scale will receive a 4 o/o
"increase, but teachers on steps 10-12 will receive a 5% increase; teachers on","increase, but teachers on steps 10-12 will receive a 5% increase; teachers on","increase, but teachers on steps 10-12 will receive a 5% increase; teachers on"
steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will,steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will,steps 13-16 will receive a 6o/o increase; and teachers on steps 17-30 will
receive a 6.5°/o increase.,Teachers on the top of the scale will receive a So/o,Teachers on the top of the scale will receive a So/o
"increase, which is approximately the average increase for all teachers.","increase, which is approximately the average increase for all teachers.","increase, which is approximately the average increase for all teachers."
"Four years ago, in an effort to improve the entry-level salary on our","Four years ago, in an effort to improve the entry-level salary on our","Four years ago, in an effort to improve the entry-level salary on our"
"teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to","teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to","teacher scale, teachers on steps 1-10 received increases ranging from 5°/o to"
"9°/o, while teachers near the top of the scale received between 3°/o and 4o/o.","9°/o, while teachers near the top of the scale received between 3°/o and 4o/o.","9°/o, while teachers near the top of the scale received between 3°/o and 4o/o."
The distribution of this year's increases brings the difference between steps,The distribution of this year's increases brings the difference between steps,The distribution of this year's increases brings the difference between steps
in our teacher salary scale closer to the position we had achieved earlier.,in our teacher salary scale closer to the position we had achieved earlier.,in our teacher salary scale closer to the position we had achieved earlier.
"In addition to salary enhancements, the new budget provides an","In addition to salary enhancements, the new budget provides an","In addition to salary enhancements, the new budget provides an"
"additional $88,000 for textbooks, which will provide sufficient funding in the","additional $88,000 for textbooks, which will provide sufficient funding in the","additional $88,000 for textbooks, which will provide sufficient funding in the"
budget base to insure that we will be able to continue with the adoption cycle,budget base to insure that we will be able to continue with the adoption cycle,budget base to insure that we will be able to continue with the adoption cycle
each year.,"Additionally, funds are included in the budget to provide","Additionally, funds are included in the budget to provide"
SATIPSA T Prep classes to assist all students in preparing for the college,SATIPSA T Prep classes to assist all students in preparing for the college,SATIPSA T Prep classes to assist all students in preparing for the college
"entrance exam, for two SOL Resource stipends (one each at PPS and PES) to","entrance exam, for two SOL Resource stipends (one each at PPS and PES) to","entrance exam, for two SOL Resource stipends (one each at PPS and PES) to"
assist our K-5 school administration in implementing and assessing the,assist our K-5 school administration in implementing and assessing the,assist our K-5 school administration in implementing and assessing the
"SOLs, and an increase in the substitute pay rate from $55 to $60 per day.","SOLs, and an increase in the substitute pay rate from $55 to $60 per day.","SOLs, and an increase in the substitute pay rate from $55 to $60 per day."
Other budget revisions pave the way for improvements to the high,Other budget revisions pave the way for improvements to the high,Other budget revisions pave the way for improvements to the high
"school athletic and extracurricular activities program, including 15 new","school athletic and extracurricular activities program, including 15 new","school athletic and extracurricular activities program, including 15 new"
assistant coaching positions to improve coaching and supervision for athletic,assistant coaching positions to improve coaching and supervision for athletic,assistant coaching positions to improve coaching and supervision for athletic
"activities, a strength coach for the new fitness room at PHS, and funds to","activities, a strength coach for the new fitness room at PHS, and funds to","activities, a strength coach for the new fitness room at PHS, and funds to"
create a sustainable three-year athletic uniform replacement cycle.,create a sustainable three-year athletic uniform replacement cycle.,create a sustainable three-year athletic uniform replacement cycle.
This budget continues to support implementation of a full day,This budget continues to support implementation of a full day
kindergarten program at Poquoson Primary School.,Included as well are
funds to hire a teacher for the middle school foreign language program,funds to hire a teacher for the middle school foreign language program
and to cover significant increases to the Board's costs for VRS and health,and to cover significant increases to the Board's costs for VRS and health
insurance.,
"Finally, funds were added to the budget to reflect the true costs of a","Finally, funds were added to the budget to reflect the true costs of a"
"variety of maintenance and operations functions, including painting,","variety of maintenance and operations functions, including painting,"
"grounds maintenance, and communications.",
This budget has been projected to serve an average daily,This budget has been projected to serve an average daily
membership of 2520 students.,On the next page you will find a table
reflecting this year's September 30 enrollment figures and projected,reflecting this year's September 30 enrollment figures and projected
"enrollment figures for September 30, 2004.",We project our ADM (the
average daily membership of students from September through March 30),average daily membership of students from September through March 30)
"this year to be approximately 2500, so we have selected the 2520 figure for","this year to be approximately 2500, so we have selected the 2520 figure for"
our revenue projection based on our belief that next year's enrollments,our revenue projection based on our belief that next year's enrollments
"will closely mirror our experience this year, with a twenty-student","will closely mirror our experience this year, with a twenty-student"
adjustment for anticipated growth as a result of the full day kindergarten,adjustment for anticipated growth as a result of the full day kindergarten
program.,
Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,Membership Projections to,
Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten,Accommodate Full Day Kindergarten
,2002/2003,2002/2003,,2003/2004,2003/2004,2004/2005
,-,-,-,-,-,
Grade,Projected,Actual,,Projected,Actual,Projected
K,146,137,,137,153,164
1,142,141,,153,151,153
2,158,171,,150,155,153
Total,446,449,,440,459,470
3,170,181,,175,174,157
4,189,190,,185,186,175
5,192,196,,194,194,185
Total,551,567,,554,554,517
6,203,202,,206,213,214
7,204,212,,204,219,215
8,223,216,,216,216,221
Total,630,630,,626,648,650
9,206,215,,226,243,220
10,228,215,,217,217,237
11,204,200,,217,213,217
12,220,213,,204,189,209
Total,858,843,,864,862,883
Division Wide,2485,2489,,2484,2523,2520
,----,,--,,,--
,,COMPOSITE INDEX,COMPOSITE INDEX,COMPOSITE INDEX,,
,Measure of Local Wealth FY 96-98 through FY 04-06,Measure of Local Wealth FY 96-98 through FY 04-06,Measure of Local Wealth FY 96-98 through FY 04-06,Measure of Local Wealth FY 96-98 through FY 04-06,,
,,,,,,Poquoson
0.45,,,,,•,State
0.4,,,,,,
0.35,,,,,,
0.3,,,,,,
0.25,,,,,,
0.2,,,,,,
0.15,,,,,,
0.1,,,,,,
0.05,,,,,,
0,,,,,,
,FY 96-98,FY 98-00,FY 00-02,FY 02-04,FY 04-06,
•,The Composite Index is a significant factor in determining the amount,The Composite Index is a significant factor in determining the amount,The Composite Index is a significant factor in determining the amount,The Composite Index is a significant factor in determining the amount,The Composite Index is a significant factor in determining the amount,The Composite Index is a significant factor in determining the amount
,of State revenue that Poquoson City Schools receives.,of State revenue that Poquoson City Schools receives.,of State revenue that Poquoson City Schools receives.,of State revenue that Poquoson City Schools receives.,The Composite,The Composite
,Index is intended to be a measure of the locality's ability to fund,Index is intended to be a measure of the locality's ability to fund,Index is intended to be a measure of the locality's ability to fund,Index is intended to be a measure of the locality's ability to fund,,
,education.,"With every biennium, the State recomputes the local","With every biennium, the State recomputes the local","With every biennium, the State recomputes the local",,
,composite index.,composite index.,"In effect, an increase in the composite index results","In effect, an increase in the composite index results","In effect, an increase in the composite index results","In effect, an increase in the composite index results"
,in a shift in funding from State to locality.,in a shift in funding from State to locality.,in a shift in funding from State to locality.,The composite index,,
,determines the minimum amount that a locality must provide for public,determines the minimum amount that a locality must provide for public,determines the minimum amount that a locality must provide for public,determines the minimum amount that a locality must provide for public,determines the minimum amount that a locality must provide for public,determines the minimum amount that a locality must provide for public
,"education by law; however, virtually all divisions in the state provide","education by law; however, virtually all divisions in the state provide","education by law; however, virtually all divisions in the state provide","education by law; however, virtually all divisions in the state provide","education by law; however, virtually all divisions in the state provide","education by law; however, virtually all divisions in the state provide"
,funding for their schools in excess of the required minimums.,funding for their schools in excess of the required minimums.,funding for their schools in excess of the required minimums.,funding for their schools in excess of the required minimums.,,
,Poquoson provides significantly more funding than required by law.,Poquoson provides significantly more funding than required by law.,Poquoson provides significantly more funding than required by law.,Poquoson provides significantly more funding than required by law.,Poquoson provides significantly more funding than required by law.,Poquoson provides significantly more funding than required by law.
,Revenue 2004 - 2005,Revenue 2004 - 2005,Revenue 2004 - 2005,Revenue 2004 - 2005
,,,Federal,
,,,2°/o,
,,,D,Local
,,,•,Ot:her
,,,,St:at:e
,,,•,Federal
•,Local,$,"7,256,200",
•,Other,$,"400,005",
•,State,"$10,319,425",,
•,Federal,$,"699,755",
•,Total,"$18,675,385",,
,Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue,Total Local/Other Revenue
,,2004-2005,2004-2005,
,Student,School Food,School Food,
,Revenu,,,
,0°/o,,,
,,,,Miscellaneous
,,,,1 o/o
,,__,,Local
,,- - - - - - - - - - - - Government,- - - - - - - - - - - - Government,- - - - - - - - - - - - Government
,,,,9So/o
•,Student Revenue,•,School Food,
,Miscellaneous,•,Local,Government
•,Student,"$ 4,000","$ 4,000",
•,School Food,"$339,072","$339,072",
•,Miscellaneous,"$56,933","$56,933",
•,Government,"$7,256,200","$7,256,200",
•,Total Local,"$7,656,205","$7,656,205",
,Total Increases,Total Increases,,
,2004 - 2005 Budget,2004 - 2005 Budget,,
•,Total Local Increase,"$273,529",-,3.7%
•,Total State Increase,"$1,406,904",-,15.8%
•,Total Federal Decrease,"($5,452)",-,-0.8%
•,Total Budget Increase,"$1,674,981",-,10.0%
Expenditures for 2004- 2005,Expenditures for 2004- 2005,Expenditures for 2004- 2005,Expenditures for 2004- 2005
,,Technology,
'fransportation,,,
4%,Food Service,3%,
,,,4%
O&M,,,
8%,,,
7%,,,
,,,Instruction
,,,72%
•,Instruction,,"$13,244,705"
•,District Wide,,"$1,388,214"
•,Transportation,,"$728,483"
•,Operation/Maintenance,Operation/Maintenance,"$1,561,576"
•,Food Service,,"$405,330"
•,Technology,,"$630,450"
•,Grants,,"$716_,625"
•,Total Expenses,,"$18,675,385"
,Program Enhancements in the
,2004 - 2005 Budget
•,Minimum 4% Salary Increase for all staff
•,Teacher Salary Increases from 4% to 6.5%
•,Substitute Pay Increases
•,Full Day Kindergarten
•,Additional Textbook Dollars
•,SAT/PSAT Prep Stipends
•,SOL Resource Stipends
•,Athletic & Extracurricular Activities
,Program Enhancements
•,61h Grade Spanish Teacher
•,Increase in health insurance premiums
•,4.25% increase in the VRS rate
,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,2004 I 2005 BUDGET,2004 I 2005 BUDGET,2004 I 2005 BUDGET,2004 I 2005 BUDGET,,,,,
,LOCAL REVENUE,,,,,,,,,PAGE 1
CODE,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,+INCREASE,+INCREASE,
,,,RECEIVED,,ESTIMATED,,PROJECTED,(-DECREASE),(-DECREASE),%
1612020,DRIVER EDUCATION,$,"12,000",$,"25,000",,,,,
1612021,ATHLETIC PARTICIPATION,$,"7,485",$,"13,000",$,"4,000",$,"(9,000)",-69.2%
1612040,SCHOOL FOOD SERVICE,$,"158,597",$,"214,676",$,"339,072",$,"124,396",57.9%
1899120,MISCELLANEOUS,$,"28,309",$,"60,000",$,"56,933",$,"(3,067)",-5.1%
1899121,IN-SCHOOL PAYROLL RECEIPTS,$,"82,820",$,-,$,,$,-,0.0%
5105000,OPERATION,$,"6,670,000",$,"7,070,000",$,"7,256,200",$,"186,200",2.6%
5105011,CITY FUND BALANCE,$,"232,310",$,-,$,-,$,,0.0%
