Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”,Name: “Table 1 of 1 on page 71 of 74”
Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71,Table: 71
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,,
,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,,
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,PRIMARY SCHOOL,PRIMARY SCHOOL,1.4.21.1.61100 ....•,1.4.21.1.61100 ....•,,,,,PAGE,59
CODE,BUDGET FUNCTION,,2002/2003,,,2003/2004,,2004/2005,,+INCREASE,,
,,,ACTUAL,,,APPROPRIATED,,PROJECTED,,(·DECREASE),%,
3000 DRUG FREE SCHOOLS,3000 DRUG FREE SCHOOLS,,$,-,$,725,$,,$,(725),-100.0%,-100.0%
3030 TITLE IV STAFF DEVELOPMENT,3030 TITLE IV STAFF DEVELOPMENT,,$,-,$,-,$,500,$,500,100.0%,100.0%
6000 TITLE IV SUPPLI ES,6000 TITLE IV SUPPLI ES,,$,280,$,-,$,,$,,,
,,TOTAL,$,280,$,725,$,500,$,(225),-31.0%,-31.0%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,1.4.22.1.61100 .....,1.4.22.1.61100 .....,,,,,
CODE,BUDGET FUNCTION,,2002/2003,,,2003/2004,,2004/2005,,+INCREASE,,
,,,ACTUAL,,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
3000 DRUG FREE SCHOOLS,3000 DRUG FREE SCHOOLS,,$,-,$,725,$,-,$,(725),-100.0%,-100.0%
3030 TITLE IV STAFF DEVELOPMENT,3030 TITLE IV STAFF DEVELOPMENT,,$,50,$,-,$,500,$,500,100.0%,100.0%
,,TOTAL,$,50,$,725,$,500,$,(225),-31.0%,-31.0%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,MIDDLE SCHOOL,MIDDLE SCHOOL,1.4.31.1.611 00 .....,,,,,,,
CODE,BUDGET FUNCTION,,2002/2003,,,2003/2004,,2004/2005,,+INCREASE,,
,,,ACTUAL,,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
3000 DRUG FREE SCHOOLS,3000 DRUG FREE SCHOOLS,,$,-,$,725,$,-,$,(725),-100.0%,-100.0%
3030 TITLE IV STAFF DEVELOPMENT,3030 TITLE IV STAFF DEVELOPMENT,,$,40,$,-,$,500,$,500,100.0%,100.0%
6000 TITLE IV MATERIALS & SUPPLIES,6000 TITLE IV MATERIALS & SUPPLIES,,,,$,-,$,"5,500",$,"5,500",100.0%,100.0%
,,TOTAL,$,40,$,725,$,"6,000",$,"5,275",727.6%,727.6%
DRUG FREE SCHOOLS & COMMUNITY ACT,DRUG FREE SCHOOLS & COMMUNITY ACT,-,HIGH SCHOOL,1.4.32.1.611 00 .....,1.4.32.1.611 00 .....,,,,,,,
CODE,BUDGET FUNCTION,,2002/2003,,,2003/2004,,2004/2005,,+INCREASE,,
,,,ACTUAL,,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
3000,CONTRACT SERVICES,,$,-,$,"5,276",$,-,$,"(5,276)",-100.0%,-100.0%
2100,FICA BENEFITS,,$,-,$,-,$,-,$,-,,0.0%
3000,TITLE IV COUNSELING,,$,"4,800",$,-,$,-,$,-,,0.0%
3025,TITLE IV DRUG TESTING,,$,440,$,-,$,"1,351",$,"1,351",100.0%,100.0%
3030,TITLE IV STAFF DEVELOPMENT,,$,20,$,-,$,500,$,500,100.0%,100.0%
5800,DRUG FREE MISC.,,$,-,$,725,$,-,$,(725),-100.0%,-100.0%
6000,TITLE IV SUPPLIES,,$,13,$,-,$,-,$,-,,0.0%
,,TOTAL,$,"5,273",$,"6,001",$,"1,851",$,"(4,150)",-69.2%,-69.2%
,TOTAL DRUG FREE,,$,"5,643",$,"8,176",$,"8,851",$,675,,8.3%
BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,,,,,,,,,,,
