Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”,Name: “Table 1 of 1 on page 64 of 74”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2004/2005 BUDGET,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
INSTRUCTIONAL TECHNOLOGY,INSTRUCTIONAL TECHNOLOGY,1.0.90.9.681 00 ...,1.0.90.9.681 00 ...,,,,,,,,PAGE 52
CODE,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1120,INSTRUCTIONAL SALARIES,,$,"138,150",$,"148,700",$,"167,622",$,"18,922",12.7%
1140,TECHN ICAL SUPPORT,,$,"20,910",$,"18,400",$,"19,500",$,"1,100",6.0%
2100,FICA BENEFITS,,$,"11,923",$,"12,783",$,"14,315",$,"1,532",12.0%
2210,VRS BENEFITS,,$,"15,041",$,"16,484",$,"22,773",$,"6,289",38.2%
2300,HEALTH BENEFITS,,$,"10,544",$,"19,450",$,"19,450",$,.,0.0%
2400,GROUP LIFE INSURANCE,,$,.,$,.,$,.,$,.,0.0%
2700,WORKERS' COMPENSATION,,$,.,$,"3,242",$,"3,242",$,.,0.0%
3000,TITLE II D PURCHASE SERVICES,TITLE II D PURCHASE SERVICES,$,"2,149",$,.,$,.,$,.,0.0%
3002,RDA SUPPORT SERVICES,,$,.,$,"4,000",$,"4,000",$,.,0.0%
5000,OTHER CHARGES • UTILITIES,OTHER CHARGES • UTILITIES,$,.,$,.,$,.,$,.,0.0%
5001,TELECOMMUNICATIONS,,$,"5,676",$,"14,680",$,"14,680",$,.,0.0%
5002,POSTAGE,,$,70,$,100,$,100,$,.,0.0%
5003,INSURANCE,,$,254,$,"1,250",$,"1,250",$,.,0.0%
5004,TRAVEL,,$,500,$,.,$,.,$,.,0.0%
6000,PPS TECH SUPPLI ES,,$,"4,835",$,"4,685",$,"4,685",$,.,0.0%
6001,PES TECH SUPPLIES,,$,"6,905",$,"9,370",$,"9,370",$,.,0.0%
6002,PMS TECH SUPPLIES,,$,"18,493",$,"17,835",$,"17,835",$,.,0.0%
6003,PHS TECH SUPPLIES,,$,"9,859",$,"8,375",$,"8,375",$,.,0.0%
