Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”,Name: “Table 1 of 1 on page 46 of 74”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
HIGH SCHOOL,•,SOCIAL WORKER,1.0.32.1.61220 ...,,,,,,,,PAGE 34
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1110,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"22,647",$,"23,600",$,"24,494",$,894,3.8%
2100,FICA BENEFITS,,$,"1,738",$,"1,805",$,"1,874",$,69,3.8%
2210,VRS BENEFITS,,$,"2,138",$,"2,361",$,"2,981",$,620,26.3%
2400,GLI BENEFITS,,$,.,$,.,$,.,$,,0.0%
,,TOTAL,$,"26,523",$,"27,766",$,"29,349",$,"1,583",5.7%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDG ET 2004·2005 FINAL 6·9·04.xls,BUDG ET 2004·2005 FINAL 6·9·04.xls,BUDG ET 2004·2005 FINAL 6·9·04.xls,,,,,,,,,
