Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”,Name: “Table 1 of 1 on page 25 of 74”
Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25,Table: 25
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
PRIMARY SCHOOL,·,GIFTED & TALENTED,1.0.21.4.61100 ...,1.0.21.4.61100 ...,,,,,,,PAGE13
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(· DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"44,574",$,"46,307",$,"31,000",$,"(15,307)",·33.1%
2100,FICA BENEFITS,FICA BENEFITS,$,"2,685",$,"3,542",$,"2,372",$,"(1 ,171)",· 33.0%
2210,VRS BENEFITS,VRS BENEFITS,$,,$,"4,581",$,"3,773",$,(808),·17.6%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,,$,"5,294",$,"5,294",$,,0.0%
2400,GLI BENEFITS,,$,,$,.,$,.,$,,0.0%
3800,STAFF DEVELOPMENT,STAFF DEVELOPMENT,$,"1,538",$,400,$,400,$,,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,$,"3,183",$,552,$,552,$,,0.0%
8100,REPAIR/REPLACE EQU IPMENT,REPAIR/REPLACE EQU IPMENT,$,"5,100",$,.,$,.,$,,0.0%
,,TOTAL,$,"57,079",$,"60,676",$,"43,390",$,"(17,286)",·28.5%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004·2005 FINAL 6·9·04.xls,BUDGET 2004·2005 FINAL 6·9·04.xls,BUDGET 2004·2005 FINAL 6·9·04.xls,,,,,,,,,
