Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”,Name: “Table 1 of 1 on page 29 of 74”
Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29,Table: 29
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
ELEMENTARY SCHOOL,ELEMENTARY SCHOOL,-,SOCIAL WORKER,,1.0.22.1.61220 ...,,,,,,,PAGE 17
CODE,BUDGET FUNCTION,BUDGET FUNCTION,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1110,SOCIAL WORKER SALARIES,SOCIAL WORKER SALARIES,SOCIAL WORKER SALARIES,$,"22,646",$,"23,600",$,"24,495",$,895,3.8%
2100,FICA BENEFITS,,,$,"1,688",$,"1,805",$,"1,874",$,69,3.8%
2210,VRS BENEFITS,,,$,"2,138",$,"2,361",$,"2,981",$,620,26.3%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,415,$,"1,545",$,"1,545",$,-,0.0%
2400,GLJ BENEFITS,,,$,-,$,-,$,-,$,-,0.0%
,,TOTAL,TOTAL,$,"26,887",$,"29,311",$,"30,895",$,"1,584",5.4%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004-2005 FI NAL 6-9-04.xls,BUDGET 2004-2005 FI NAL 6-9-04.xls,BUDGET 2004-2005 FI NAL 6-9-04.xls,BUDGET 2004-2005 FI NAL 6-9-04.xls,,,,,,,,,
