Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”,Name: “Table 1 of 1 on page 58 of 74”
Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58,Table: 58
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,
,,,,,2004/2005 BUDGET,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
ATTENDANCE & HEALTH,ATTENDANCE & HEALTH,•,DIVISION WIDE PSYCHOLOGICAL SERVICES,DIVISION WIDE PSYCHOLOGICAL SERVICES,DIVISION WIDE PSYCHOLOGICAL SERVICES,DIVISION WIDE PSYCHOLOGICAL SERVICES,1.0.90.0.62230 .....,1.0.90.0.62230 .....,,,,PAGE46
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1130 SCHOOL PSYCHOLOGIST,1130 SCHOOL PSYCHOLOGIST,1130 SCHOOL PSYCHOLOGIST,,$,"45,071",$,"46,875",$,"48,695",$,"1,820",3.9%
,SCHOOL PSYCHOLOGIST · PT,SCHOOL PSYCHOLOGIST · PT,,$,.,$,.,$,.,$,,100.0%
2100,FICA BENEFITS,,,$,"3,409",$,"3,586",$,"3,725",$,139,3.9%
2210 VRS BENEFITS,2210 VRS BENEFITS,,,$,"4,255",$,"4,425",$,"5,926",$,"1,501",33.9%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,1'118,$,"1,800",$,"1,800",$,,0.0%
2400,GLI BENEFITS,,,$,.,$,.,$,.,$,,0.0%
,,,TOTAL,$,"53,853",$,"56,686",$,"60,146",$,"3,460",6.1%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
,BUDGET 2004·2005 FINAL 6-9-04.xls,BUDGET 2004·2005 FINAL 6-9-04.xls,BUDGET 2004·2005 FINAL 6-9-04.xls,,,,,,,,,
