Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”,Name: “Table 1 of 1 on page 16 of 74”
Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16,Table: 16
,,,,,,,,,,,
,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,2004/ 2005 BUDGET,2004/ 2005 BUDGET,2004/ 2005 BUDGET,2004/ 2005 BUDGET,,,,,
,FEDERAL REVENUE,,,,,,,,,,
CODE,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,+INCREASE,+INCREASE,PAGE 3
,,,,RECEIVED,,ESTIMATED,,PROJECTED,(·DECREASE),(·DECREASE),%
10.555,SCHOOL FOOD PROGRAM,,$,"59,050",$,"59,050",$,"59,050",$,.,0.0%
17.259,WORK FORCE INVESTMENT ACT,,$,"5,000",$,,$,,$,.,0.0%
84.002,ABE -ADULT BASIC EDUCATION,,$,"11 ,462",$,,$,,$,,0.0%
84.027,P.L. 105-17- TITLE VI-B,,$,"257,708",$,"190,372",$,"250,000",$,"59,628",31 .3%
84.0271,SLIVER GRANT,,$,"25,000",$,-,$,-,$,-,0.0%
84.0272,ASSISTIVE TECHNOLOGY GRANT,,$,.,$,.,$,-,$,-,0.0%
84.0273,PRC TECHNOLOGY GRANT,,$,.,$,,$,,$,-,0.0%
84.048,VOCATIONAL ED EQUIPMENT,,$,.,$,-,$,,$,.,0.0%
84.0481,CARL PERKINS I DISADV. HANDICAP.,,$,"24,148",$,"22,922",$,"24,846",$,"1,924",8.4%
84.173,PRESCHOOL HANDICAPPED GRANT,,$,"13,110",$,"13,000",$,"13,000",$,,0.0%
84.184,PROJECT SERV,,$,436,$,-,$,-,$,-,0.0%
84.186,DRUG FREE SCHOOLS,,$,"8,176",$,"8,176",$,"8,851",$,675,8.3%
84.281,TITLE II- A,,,,$,"54,705",$,"56,3,20",$,"1,615",3.0%
84.281,TITLE II I ED FOR ECONOMIC,SECURITY,$,"54,705",$,-,$,.,$,-,0.0%
84.282,TITLE II - D,,,,$,"3,998",$,"3,998",$,(0),0.0%
84.293,"FOREIGN LANGUAGE ""FLAP"" GRANT",,$,-,$,-,$,-,$,-,0.0%
84.298,TITLE V,,$,"10, 170",$,"10,176",$,"7,537",$,"(2,639)",-25.9%
84.298,TITLE VI,,$,-,$,-,$,-,$,-,100.0%
84.318,TITLE II - ED TECHNOLOGY,,$,,$,,$,-,$,,0.0%
84.841,P.L. 874 - IMPACT AID,,$,-,$,"110,000",$,"145,416",$,"35,416",0.0%
84.010,P.L. 89-10- TITLE I,,$,"109,288",$,"109,288",$,"130,737",$,"21,449",19.6%
84.330,AP GRANT,,$,200,$,-,$,_.,$,-,0.0%
84.340,CLASS SIZE REDUCTION,,$,,$,-,$,,$,,0.0%
3302990,OTHER FUNDS,,$,-,$,"123,520",$,-,$,"(123,520)",0.0%
,TOTAL FEDERAL FUNDS,,$,"578,453",$,"705,207",$,"699,755",$,"(5,452)",-0.8%
61912004,7:27AM,Budget Revenue 2004 2005 final 6-8-04 .xis,Budget Revenue 2004 2005 final 6-8-04 .xis,,,,,,,,
