Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”,Name: “Table 1 of 1 on page 57 of 74”
Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57,Table: 57
,,,,,,,,,,,,
,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
ATTENDANCE & HEALTH,ATTENDANCE & HEALTH,·,DIVISION WIDE HEALTH SERVICES,DIVISION WIDE HEALTH SERVICES,DIVISION WIDE HEALTH SERVICES,1.0.90.0.62220 .....,1.0.90.0.62220 .....,,,,,PAGE 45
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1131,SCHOOL NURSES,,,$,"109,537",$,"113,932",$,"11 2,565",$,"(1,367)",·1.2%
1132,SUBSTITUTE NURSES,SUBSTITUTE NURSES,,$,"1,953",$,"3,140",$,"3,390",$,250,8.0%
1620,SUPPLEMENT SALARY,SUPPLEMENT SALARY,,$,"1,046",$,"1,055",$,"2,000",$,945,89.6%
2100,FICA BENEFITS,,,$,"8,459",$,"9,037",$,"9,024",$,(13),-0.1%
2210,VRS BENEFITS,,,$,"8,229",$,"11,393",$,"14,355",$,"2,962",26.0%
2300,HEALTH BENEFITS,HEALTH BENEFITS,,$,"4,913",$,"7,236",$,"7,236",$,.,0.0%
2400,GLI BENEFITS,,,$,.,$,.,$,.,$,.,0.0%
,STAFF DEVELOPMENT,STAFF DEVELOPMENT,,$,258,$,500,$,500,$,.,0.0%
5500 TRAVEL A & H,5500 TRAVEL A & H,,,$,494,$,850,$,850,$,.,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,"3,779",$,"5,000",$,"5,000",$,.,0.0%
6015,HEPATITIS·B VACCIN E,HEPATITIS·B VACCIN E,,$,"2,812",$,"2,000",$,"2,000",$,.,0.0%
,,,TOTAL,$,"141,479",$,"154,143",$,"156,920",$,"2,777",1.8%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,,,,,,,,,
