Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”,Name: “Table 1 of 1 on page 24 of 74”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2004/2005 BUDGET,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
PRIMARY SCHOOL,-,SPECIAL CLASSROOM INSTRUCTION,SPECIAL CLASSROOM INSTRUCTION,1.0.21.2.61100 ...,1.0.21.2.61100 ...,1.0.21.2.61100 ...,,,,,PAGE12
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"184,625",$,"200,040",$,"181,110",$,"(18,930)",-9.5%
1140,AI DES SALARIES,AI DES SALARIES,$,"40,533",$,"53,025",$,"42,000",$,"(11 ,025)",-20.8%
2100,FICA BENEFITS,FICA BENEFITS,$,"17,298",$,"19,359",$,"17,068",$,"(2,291)",-11 .8%
2210,VRS BENEFITS,VRS BENEFITS,$,"17,067",$,"25,705",$,"27,152",$,"1,447",5.6%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"12,312",$,"24,290",$,"33,178",$,"8,888",36.6%
2400,GLI BENEFITS,,$,-,$,-,$,-,$,-,0.0%
3000,PURCHASE I RELATED SERV.,PURCHASE I RELATED SERV.,$,"8,328",$,"11,000",$,"11 ,000",$,-,0.0%
3001,PRESCHOOL HANDICAPPED,PRESCHOOL HANDICAPPED,$,"12,088",$,"13,000",$,"13,000",$,-,0.0%
3002,PRESCHOOL carryover,PRESCHOOL carryover,$,11 '186,$,"2,760",$,-,$,"(2,760)",-100.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,$,"3,624",$,-,$,-,$,-,0.0%
,ASSISTIVE TECHNOLOGY,ASSISTIVE TECHNOLOGY,,,$,-,$,-,$,-,0.0%
7000 JOINT OPERATIONS/NEW HORIZONS,7000 JOINT OPERATIONS/NEW HORIZONS,7000 JOINT OPERATIONS/NEW HORIZONS,$,"43,212",$,"43,366",$,"43,366",$,-,0.0%
,,TOTAL,$,"350,272",$,"392,545",$,"367,875",$,"(24,670)",-6.3%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,,,,,,,,,
