Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”,Name: “Table 1 of 1 on page 55 of 74”
Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55,Table: 55
,,,,,,,,,,,,,
,,,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
DIVISION WIDE,DIVISION WIDE,•,ADMINISTRATION,1.0.90.0.62120 .....,1.0.90.0.62120 .....,,,,,,,,PAGE 43
CODE,,BUDGET FUNCTION,BUDGET FUNCTION,,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1112,SUPERINTENDENT SALARY,SUPERINTENDENT SALARY,SUPERINTENDENT SALARY,,$,"96,736",$,"100,389",$,"104,405",$,"4,016",4.0%
1112A,OTHER COMPENSATION,OTHER COMPENSATION,OTHER COMPENSATION,,$,"6,184",$,"2,500",$,"17,558",$,"15,058",602.3%
1113,ASST. SUPERINTENDENT,ASST. SUPERINTENDENT,ASST. SUPERINTENDENT,,$,"77,899",$,"82,000",$,"88,560",$,"6,560",8.0%
1130,OTHER PROFESSIONAL,OTHER PROFESSIONAL,OTHER PROFESSIONAL,,$,"197,117",$,"276,750",$,"292,150",$,"15,400",5.6%
1150,CLERICAL SALARIES,CLERICAL SALARIES,CLERICAL SALARIES,,$,"167,153",$,"225,000",$,"234,000",$,"9,000",4.0%
1151,SUBSTITUTE SALARIES,SUBSTITUTE SALARIES,SUBSTITUTE SALARIES,,$,"3,442",$,"5,000",$,"5,750",$,750,15.0%
1520,IN SCHOOL PAYROLL,IN SCHOOL PAYROLL,IN SCHOOL PAYROLL,,$,"51,661",$,.,$,.,$,.,0.0%
2100,FICA BENEFITS,FICA BENEFITS,FICA BENEFITS,,$,"44,043",$,"52,910",$,"56,795",$,"3,885",7.3%
2210,VRS BENEFITS,VRS BENEFITS,VRS BENEFITS,,$,"49,223",$,"58,001",$,"90,353",$,"32,352",55.8%
2300,HEALTH BENEFITS,HEALTH BENEFITS,HEALTH BENEFITS,,$,"29,695",$,"41 ,796",$,"50,684",$,"8,888",21.3%
2400,GLI BENEFITS,GLI BENEFITS,GLI BENEFITS,,$,.,$,.,$,.,$,.,0.0%
2700,WORKERS COMPENSATION,WORKERS COMPENSATION,WORKERS COMPENSATION,,$,.,$,"4,600",$,"4,600",$,.,0.0%
3000,PURCHASE SERVICES,PURCHASE SERVICES,PURCHASE SERVICES,,$,"56,490",$,"39,600",$,"39,600",$,.,0.0%
3001,TITLE II A carryover,TITLE II A carryover,TITLE II A carryover,,$,"1,089",$,.,$,.,$,.,0.0%
3002,OTHER ADMINISTRATIVE,OTHER ADMINISTRATIVE,OTHER ADMINISTRATIVE,,$,"43,032",$,"26,622",$,"41 ,622",$,"15,000",56.3%
3003,LEGAL SERVICES,LEGAL SERVICES,LEGAL SERVICES,,$,.,$,.,$,"10,000",$,"10,000",100.0%
3004,MASTERS PROGRAM • VCU,MASTERS PROGRAM • VCU,MASTERS PROGRAM • VCU,,$,.,$,.,$,.,$,.,100.0%
5400,LEASES & RENTALS,LEASES & RENTALS,LEASES & RENTALS,,$,"25,133",$,"36,771",$,"36,771",$,.,0.0%
5500,TRAVEL,,,,$,"16,748",$,"10,200",$,"10,200",$,,0.0%
6000,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,MATERIALS I SUPPLIES,,$,"17,227",$,"8,140",$,"9,500",$,"1,360",16.7%
8200,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,EQUIPMENT ADDITIONS,,$,"2,924",$,"1,757",$,"1,757",$,.,0.0%
,,,,TOTAL,$,"885,795",$,"972,036",$,"1,094,305",$,"122,269",12.6%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,,GL premium holiday,GL premium holiday,,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,BUDGET 2004-2005 FINAL 6-9-04.xls,,,,,,,,,
