Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”,Name: “Table 1 of 1 on page 48 of 74”
Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48,Table: 48
,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2004/2005 BUDGET,2004/2005 BUDGET,,,,,
HIGH SCHOOL,•,OFFICE OF THE PRINCIPAL,,1.0.32.1.6141 0 .•...,,,,,,,PAGE 36
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2002/2003,,2003/2004,,2004/2005,,+INCREASE,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(·DECREASE),%
1126,PRINCIPAL'S SALARY,PRINCIPAL'S SALARY,$,"77,180",$,"80,295",$,"87,961",$,"7,666",9.5%
1127,ASST. PRINCIPALS SALARIES,ASST. PRINCIPALS SALARIES,$,"123,559",$,"128,525",$,"133,205",$,"4,680",3.6%
1150,CLERICAL SALARIES,CLERICAL SALARIES,$,"63,901",$,"59,700",$,"62,060",$,"2,360",4.0%
2100,FICA BENEFITS,FICA BENEFITS,$,"20,278",$,"20,542",$,"21,667",$,"1,125",5.5%
2210,VRS BENEFITS,VRS BENEFITS,$,"24,772",$,"27,323",$,"34,469",$,"7,146",26.2%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"5,654",$,"7,799",$,"7,799",$,,0.0%
2400,GLI BENEFITS,,$,.,,,,,$,,0.0%
,,TOTAL,$,"315,344",$,"324,184",$,"347,160",$,"22,976",7.1%
,VRS increase from 9.44% to 12.17%,VRS increase from 9.44% to 12.17%,,,,,,,,,
,GL premium holiday,GL premium holiday,,,,,,,,,
,Health Insurance Increase,Health Insurance Increase,,,,,,,,,
BUDGET 2004-2005 FINAL 6·9-04.xls,BUDGET 2004-2005 FINAL 6·9-04.xls,BUDGET 2004-2005 FINAL 6·9-04.xls,,,,,,,,,
