Name: “Table 1 of 1 on page 121 of 166”,Name: “Table 1 of 1 on page 121 of 166”,Name: “Table 1 of 1 on page 121 of 166”,Name: “Table 1 of 1 on page 121 of 166”,Name: “Table 1 of 1 on page 121 of 166”,Name: “Table 1 of 1 on page 121 of 166”
Table: 121,Table: 121,Table: 121,Table: 121,Table: 121,Table: 121
,,,,,
James City Service Authority,James City Service Authority,,,,Water Fund
PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,
,,FY 09,FY 10,FY 11,FY 12
,,Actual,Actual,Mid Year,Adopted
Drinking water produced (millions of,Drinking water produced (millions of,,,,
,gallons),"2,350M","1,844M","1,052M","2,117M"
Drinking water customers served,Drinking water customers served,"19,137","19,408","19,544","19,979"
,Miles of water pipe maintained,386,391,393,399
% Water (MGD) withdrawal versus DEQ,% Water (MGD) withdrawal versus DEQ,,,,
,Permit,56%,57%,65%,65%
% Water quality samples in compliance,% Water quality samples in compliance,99.4%,100%,98.8%,100%
% Water service interruptions repaired in 8,% Water service interruptions repaired in 8,,,,
,hours or less,93.8%,92.5%,88.9%,90%
BUDGET COMMENTS,,,,,
This Water Fund Operating Budget continues to reflect customer service enhancement by placing,This Water Fund Operating Budget continues to reflect customer service enhancement by placing,This Water Fund Operating Budget continues to reflect customer service enhancement by placing,This Water Fund Operating Budget continues to reflect customer service enhancement by placing,This Water Fund Operating Budget continues to reflect customer service enhancement by placing,
emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are,emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are,emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are,emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are,emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are,emphasis on Water System Preventive Maintenance and Rehabilitative Programs. Existing systems are
aging and require rehabilitative measures to meet the demands of increased usage and protect the public,aging and require rehabilitative measures to meet the demands of increased usage and protect the public,aging and require rehabilitative measures to meet the demands of increased usage and protect the public,aging and require rehabilitative measures to meet the demands of increased usage and protect the public,aging and require rehabilitative measures to meet the demands of increased usage and protect the public,aging and require rehabilitative measures to meet the demands of increased usage and protect the public
investment.,These measures will improve both water quality and reliability,These measures will improve both water quality and reliability,These measures will improve both water quality and reliability,,
The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned,The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned,The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned,The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned,The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned,The FY 2012 adopted Water Fund revenues and expenses will remain unchanged from FY 2012 planned
revenues and expenses. There is a decrease in the expenses for the Newport News Project Development,revenues and expenses. There is a decrease in the expenses for the Newport News Project Development,revenues and expenses. There is a decrease in the expenses for the Newport News Project Development,revenues and expenses. There is a decrease in the expenses for the Newport News Project Development,revenues and expenses. There is a decrease in the expenses for the Newport News Project Development,revenues and expenses. There is a decrease in the expenses for the Newport News Project Development
Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and,Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and,Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and,Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and,Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and,Agreement (PDA) operating cost which is offset by an increase in the Administrative Allocation and
Operating Reserve.,,,,,
,,Page E-4,,,
