Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”,Name: “Table 1 of 1 on page 64 of 166”
Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64,Table: 64
,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,
Sheriff,Sheriff,,,,,,,,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,,,,,
1.,"Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with","Serve civil processes such as court orders, subpoenas and writs of possession in accordance with",
,legal procedures and requirements,legal procedures and requirements,legal procedures and requirements,legal procedures and requirements,legal procedures and requirements,legal procedures and requirements,,,,,,,,,,,,,
2.,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,Transport juveniles and adults safely to and from Court,,,,,,,,
3.,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,Ensure courthouse and courtroom security,,,,,,,,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,,,,,,,
,,,,,,,,FY 11,FY 11,,,,FY 12,,,FY 12,,,
,,,,,,,,Adopted,Adopted,,,,Plan,,,Adopted,Adopted,,
,,,,Personnel,Personnel,Personnel,$,"1,083,140","1,083,140",,$,"1,093,051","1,093,051","1,093,051",$,"1,075,860","1,075,860",,
,,,,Operating,Operating,Operating,,"130,121","130,121",,,,"131,678","131,678",,"143,932","143,932",,
,,,,Capital,Capital,Capital,,"22,273","22,273",,,,,-,,,-,,
,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,Local Aid to State Government,,"33,695","33,695",,,,"33,695","33,695",,"33,700","33,700",,
,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,Received from Williamsburg,,"(77,250)","(77,250)",,,,"(77,763)","(77,763)",,"(79,763)","(79,763)",,
,,,,,Total,Total,$,"1,191,979","1,191,979",,$,"1,180,661","1,180,661","1,180,661",$,"1,173,729","1,173,729",,
PERSONNEL,PERSONNEL,PERSONNEL,PERSONNEL,,,,,,,,,,,,,,,,
,,,Full-time Personnel,Full-time Personnel,Full-time Personnel,Full-time Personnel,,16,16,,,,16,16,,16,,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,,,,,
,,,,,,,,FY 09,,,,FY 10,,,FY 11,,FY 12,,
,,,,,,,,Actual,,,,Actual,,,Adopted,,Adopted,Adopted,
,,,# Civil processes,# Civil processes,# Civil processes,# Civil processes,,"26,811","26,811",,,"26,946",,,"26,500",,"26,500","26,500",
,,# Staff days - Court days,# Staff days - Court days,# Staff days - Court days,# Staff days - Court days,# Staff days - Court days,,"1,274/666","1,274/666",,"1,273/759","1,273/759",,,"1,300/675",,"1,300/675","1,300/675",
# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,# Inmate holdings Court - Adult and,,,,,,,,,,,,,
,,,,Juvenile,Juvenile,Juvenile,,"2,101","2,101",,,"2,134",,,"2,200",,"2,200","2,200",
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,,,,,,,
The,City,of,Williamsburg,pays,pays,for,17.4,percent,of,the,local,cost,of,this,Office.,The,Sheriff,also,also
generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,generates other court-related fees to help reduce overall local funding.,,This budget is reduced by a,This budget is reduced by a,This budget is reduced by a,This budget is reduced by a,This budget is reduced by a
replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,replacement vehicle that was funded in FY 2011.,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements,The Sheriff had requested some capital improvements
that,may,be,funded,from,the,Courthouse,Courthouse,Maintenance,Maintenance,Maintenance,Maintenance,fund,which,is,managed,by,the,City,of
Williamsburg.,Williamsburg.,Williamsburg.,,,,,,,,,,,,,,,,,
NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,NET COUNTY FUNDING,,,,,,,,,,,,,,
,,,,,,,,FY 11,,,,,FY 12,,,FY 12,,,
,,,,,,,,Adopted,,,,,Plan,,,Adopted,,,
