Name: “Table 1 of 1 on page 17 of 20”,Name: “Table 1 of 1 on page 17 of 20”,Name: “Table 1 of 1 on page 17 of 20”,Name: “Table 1 of 1 on page 17 of 20”,Name: “Table 1 of 1 on page 17 of 20”,Name: “Table 1 of 1 on page 17 of 20”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,
,Priority: Economic Vitality and Workforce Development,Priority: Economic Vitality and Workforce Development,Priority: Economic Vitality and Workforce Development,,
Goal,,,,,
Diversify and strengthen Norfolk's economic base,,,,,
Objective,,,,,
Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations,Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations,Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations,Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations,Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations,Promote strong financial management by ensuring revenue is maximized in order to meet all operating obligations
,FY 2011,FY 2012,FY 2013,FY 2014,
Measure,,,,,Change
,Actual,Actual,Approved,Approved,
Increase the percent of fines collected to,,,,,
,82,87,85,89,4
maximize on-street parking,,,,,
Objective,,,,,
"Expand, attract and retain businesses within Norfolk",,,,,
,FY 2011,FY 2012,FY 2013,FY 2014,
Measure,,,,,Change
,Actual,Actual,Approved,Approved,
Increase the number of payment tickets,,,,,
processed by the Parking System via pay-in,0,0,"152,838","174,672","21,834"
lane options (new measure),,,,,
Increase the number of spaces leased under,,,,,
the Parking System's Top Deck Initiative (new,0,0,58,75,17
measure),,,,,
Maintain the number of parking violation,,,,,
,"62,667","58,917","53,615","56,296","2,681"
tickets issued,,,,,
Objective,,,,,
Connect businesses and workers,,,,,
,FY 2011,FY 2012,FY 2013,FY 2014,
Measure,,,,,Change
,Actual,Actual,Approved,Approved,
Increase the number of monthly parkers,,,,,
,"8,938","8,643","8,792","8,792",0
throughout the Parking System,,,,,
,Priority: Well-Managed Government,Priority: Well-Managed Government,,,
Goal,,,,,
Achieve a reputation internally and externally as a well-managed government,Achieve a reputation internally and externally as a well-managed government,Achieve a reputation internally and externally as a well-managed government,,,
Objective,,,,,
"Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting","Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting","Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting","Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting","Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting","Attract and retain businesses within Norfolk by ensuring all parking facilities are accessible, clean, safe and inviting"
,FY 2011,FY 2012,FY 2013,FY 2014,
Measure,,,,,Change
,Actual,Actual,Approved,Approved,
Establish a baseline for percent of customers,,,,,
who rate parking services as meeting or,0,0,0,0,0
exceeding expectations (new measure),,,,,
,,,,Parking Facilities Fund,413
