Local and Regional Water Supply Planning,Local and Regional Water Supply Planning,,,
Existing Water Source and Water Use Data Entry Template,Existing Water Source and Water Use Data Entry Template,,,
Local or Regional Plan:,Local,Regional,,
Political Locality(s):,"Hampton Roads Peninsula - Gloucester County,",,,
,"Hampton, James City County, Newport News,",,,
,"Poquoson, Williamsburg, York County",,,
Locality FIPS Code(s):,,,,
Planning Area Population:,,,,
River Basin(s):,,,,
River Sub-basin(s):,,,,
Contact Name:,,,,
Title:,,,,
Mailing Address:,,,,
City and Zip Code:,,,,
Phone:,,,,
Fax:,,,,
E-mail:,,,,
The following data entry spreadsheets will allow you to enter information regarding the existing,The following data entry spreadsheets will allow you to enter information regarding the existing,,,
water source (9 VAC 25-780-70) and existing water use (9 VAC 25-780-80) water supply planning,water source (9 VAC 25-780-70) and existing water use (9 VAC 25-780-80) water supply planning,,,
criteria.,,,,
,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,"629 East Main Street,","629 East Main Street,"
,,,"P.O. Box 1105, Richmond, VA",23218
,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
,,,,,,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,,,,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,,,,,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,Hampton Roads Peninsula,Hampton Roads Peninsula,Hampton Roads Peninsula,,,,,,,
,,,,,,,,,,,,,,,"P.O. Box 1105, Richmond, VA",23218
List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.",,
COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),,,,,,,,,,
,,,,,,,,,,,,,GROUNDWATER,GROUNDWATER,,
,,,,,,,INDIVIDUAL WELL DATA:,INDIVIDUAL WELL DATA:,INDIVIDUAL WELL DATA:,,,,MANAGEMENT AREA WELLS,MANAGEMENT AREA WELLS,,
,,,,,,,,,,,,,,,Notes,
,,,Calculated,,,,,,,Withdrawal,,Withdrawal,,,or,
,,,,,,,,,Withdrawal,,Withdrawal,,,,,
,,VDH Permitted,VDH Permitted,,Well,Casing,,Well,,Design,,Design,DEQ Permitted,DEQ Permitted,Comments,Comments
,,,,,,,Screen Depth (Top &,,Design Capacity:,,Design Capacity:,,,,,
,,System Capacity,System,Well Name,Depth,Depth,,Diameter,,Capacity:,,Capacity:,Monthly,Annual,,
PWSID,Water System Name,,,,,,Bottom) or,,AVERAGE,,MAXIMUM,,,,,
