Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”,Name: “Table 1 of 1 on page 27 of 28”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,,,,,
,,,"Self-Supplied, Individual Well Users: Businesses","Self-Supplied, Individual Well Users: Businesses",,,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,Hampton Roads Peninsula,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,,"P.O. Box 1105, Richmond, VA","P.O. Box 1105, Richmond, VA",23218
,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
"Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.",,,,
"Record the data reference year, from your data sources, in Row 5.","Record the data reference year, from your data sources, in Row 5.",Fill out a separate sheet for each locality in your region.,Fill out a separate sheet for each locality in your region.,,,,,,,
ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),,,,,,
