Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”,Name: “Table 1 of 1 on page 13 of 28”
Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13,Table: 13
,,,,,,,,
,,Community Water Systems: Withdrawal Information,Community Water Systems: Withdrawal Information,Community Water Systems: Withdrawal Information,Community Water Systems: Withdrawal Information,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,"629 East Main Street,","629 East Main Street,"
,,Hampton Roads Peninsula,Hampton Roads Peninsula,Hampton Roads Peninsula,,,,
,,,,,,,"P.O. Box 1105, Richmond, VA",23218
,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,Include the following water use information for each community water system within the planning area. Reference sources and note any assumptions regarding calculations.,If unable to
"find data or data not applicable, note accordingly.","find data or data not applicable, note accordingly.","If applicable, mark service areas on associated map.","If applicable, mark service areas on associated map.",Note the data reference year in Row 3 and fill out a separate spreadsheet,Note the data reference year in Row 3 and fill out a separate spreadsheet,Note the data reference year in Row 3 and fill out a separate spreadsheet,Note the data reference year in Row 3 and fill out a separate spreadsheet,Note the data reference year in Row 3 and fill out a separate spreadsheet
for each data year.,,,,,,,,
COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,COMMUNITY WATER SYSTEMS USING GROUND AND SURFACE WATER: water withdrawal information,(9 VAC 25-780-80 B1-B3),
YEAR:,2007,,,,WITHDRAWAL:,WITHDRAWAL:,,
,,,,,,,Notes,
,,,,,Average,Maximum,or,
,,,,,Daily,Daily,Comments,
,,,Population,Number of,(MGD),(MGD),"(This may include references to maps, data","(This may include references to maps, data"
PWSID,Water System Name,Source Name,Served,Connections,,,"sources, data gaps, etc.)",
Newport News,,,,,,,,
,,,,,,,Population served and number of,
3700500,Newport News Waterworks,GW / SW,"410,000","128,000",51.63,67.39,,
,,,,,,,connections for 2007 is approximated.,
,,,,,,,Fort Eustis is included in the population,
3700100,Fort Eustis,SWP,NA,NA,NA,NA,served and withdrawal for Newport News,served and withdrawal for Newport News
,,,,,,,Waterworks.,
Williamsburg,,,,,,,,
3830850,City of Williamsburg,GW / SW,"13,273","4,058",3.336,4.9,,
York County,,,,,,,,
,,,,,,,Average withdrawal from table 80 B9 CWS,Average withdrawal from table 80 B9 CWS
,Lightfoot / Skimino Hills - Newport News,,,,,,,
3199380,,GW,366,794,0.328,0.460,Use by Category; maximum withdrawal,
,Waterworks,,,,,,,
,,,,,,,estimated with 1.4 multiplier.,
,Skimino Hills Banbury Cross Water,,,,,,,
3199730,,GW,NA,NA,NA,NA,Combined with Lightfoot,
,System - Newport News Waterworks,,,,,,,
3199510,Nelson Park - Aqua Virginia,SWP,NA,NA,NA,NA,,
3199995,York Terrace - Aqua Virginia,SWP,NA,NA,NA,NA,,
3199700,Queens Lake - Aqua Virginia,SWP,NA,NA,NA,NA,,
,,,,,,,These systems are already counted in,
3199990,York Public Utilities - Mountain Lake Co,SWP,NA,NA,NA,NA,Newport News Waterworks and,
,,,,,,,Williamsburg municipal systems.,
3199320,Hubbards Lane - York Co / Newport News,SWP,NA,NA,NA,NA,,
3199210,Cheatham Annex Naval Supply Center,SWP,NA,NA,NA,NA,,
3199500,Yorktown Naval Weapons Station,SWP,NA,NA,NA,NA,,
,Municipal Community Water System Totals:,Municipal Community Water System Totals:,"482,175","132,852",62.575,,,
,,,12,,,,,
