Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”,Name: “Table 1 of 1 on page 2 of 28”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,,,,,,,,,,,,
,,,,,,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,Community Water Systems: Groundwater Sources,,,,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,,,,,,,,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,Hampton Roads Peninsula,Hampton Roads Peninsula,Hampton Roads Peninsula,,,,,,,
,,,,,,,,,,,,,,,"P.O. Box 1105, Richmond, VA",23218
List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,List all well information for community water systems using groundwater.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,Reference sources and note any assumptions regarding calculations.,"If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.","If applicable, mark well locations on associated map.",,
COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),COMMUNITY WATER SYSTEMS (MUNCIPAL & PRIVATE) USING GROUND WATER (9 VAC 25-780-70 B),,,,,,,,,,
,,,,,,,,,,,,,GROUNDWATER,GROUNDWATER,,
,,,,,,,INDIVIDUAL WELL DATA:,INDIVIDUAL WELL DATA:,INDIVIDUAL WELL DATA:,,,,MANAGEMENT AREA WELLS,MANAGEMENT AREA WELLS,,
,,,,,,,,,,,,,,,Notes,
,,,Calculated,,,,,,,Withdrawal,,Withdrawal,,,or,
,,,,,,,,,Withdrawal,,Withdrawal,,,,,
,,VDH Permitted,VDH Permitted,,Well,Casing,,Well,,Design,,Design,DEQ Permitted,DEQ Permitted,Comments,Comments
,,,,,,,Screen Depth (Top &,,Design Capacity:,,Design Capacity:,,,,,
,,System Capacity,System,Well Name,Depth,Depth,,Diameter,,Capacity:,,Capacity:,Monthly,Annual,,
PWSID,Water System Name,,,,,,Bottom) or,,AVERAGE,,MAXIMUM,,,,,
,,,Capacity,and ID #,,,,,,AVERAGE,,MAXIMUM,Withdrawal,Withdrawal,,
,,,,,,,Water Zones,,DAILY,,DAILY,,,,,
,,(gpd),,,(feet),(feet),,(inches),,DAILY,,DAILY,(MGD),(MGD),(This may include references to,(This may include references to
,,,,,,,,,(gpd),,(gpd),,,,,
,,,(MGD),,,,,,,(MGD),,(MGD),,,"maps, data sources, data gaps,","maps, data sources, data gaps,"
,,,,,,,,,,,,,,,etc.),
