Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”,Name: “Table 1 of 1 on page 26 of 28”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,
,,,"Self-Supplied, Individual Well Users: Businesses","Self-Supplied, Individual Well Users: Businesses","Self-Supplied, Individual Well Users: Businesses",,,,Office of Water Supply Planning,Office of Water Supply Planning
,,,,Hampton Roads Peninsula,,,,,"629 East Main Street,","629 East Main Street,"
,,,,,,,,"P.O. Box 1105, Richmond, VA","P.O. Box 1105, Richmond, VA",23218
,,,,,,,URL:,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/,http://www.deq.virginia.gov/watersupplyplanning/
"Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","Estimate well use information for small, self-supplied business users on individual wells. Reference sources and note any assumptions regarding calculations.","If unable to find data or data not applicable, note accordingly.","If unable to find data or data not applicable, note accordingly.",,,,
"Record the data reference year, from your data sources, in Row 5.","Record the data reference year, from your data sources, in Row 5.",Fill out a separate sheet for each locality in your region.,Fill out a separate sheet for each locality in your region.,,,,,,,
ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),ESTIMATED WATER USE BY SELF-SUPPLIED BUSINESS USERS ON INDIVIDUAL WELLS (9 VAC 25-780-80 B8 and -80 E),,,,,,
HR Peninsula sub-region,HR Peninsula sub-region,,,,,,,,,
Year: 2007,,"Use this spreadsheet to fill out columns K and Q on the main ""70J, 80B8, 80E SSU"" spreadsheet","Use this spreadsheet to fill out columns K and Q on the main ""70J, 80B8, 80E SSU"" spreadsheet","Use this spreadsheet to fill out columns K and Q on the main ""70J, 80B8, 80E SSU"" spreadsheet","Use this spreadsheet to fill out columns K and Q on the main ""70J, 80B8, 80E SSU"" spreadsheet","Use this spreadsheet to fill out columns K and Q on the main ""70J, 80B8, 80E SSU"" spreadsheet",,,,
,,,ESTIMATING SMALL SELF-SUPPLIED BUSINESS WATER USE,ESTIMATING SMALL SELF-SUPPLIED BUSINESS WATER USE,ESTIMATING SMALL SELF-SUPPLIED BUSINESS WATER USE,,,,,
Step 3 (continued from 70J spreadsheet ):,Step 3 (continued from 70J spreadsheet ):,Estimated Self-Supplied Business Water Use,Estimated Self-Supplied Business Water Use,,Step 4 (continued from 70J spreadsheet ): Estimated Self-Supplied Business Water Use,Step 4 (continued from 70J spreadsheet ): Estimated Self-Supplied Business Water Use,Step 4 (continued from 70J spreadsheet ): Estimated Self-Supplied Business Water Use,Step 4 (continued from 70J spreadsheet ): Estimated Self-Supplied Business Water Use,Step 4 (continued from 70J spreadsheet ): Estimated Self-Supplied Business Water Use,
,OUTSIDE COMMUNITY WATER SYSTEM SERVICE AREA,OUTSIDE COMMUNITY WATER SYSTEM SERVICE AREA,OUTSIDE COMMUNITY WATER SYSTEM SERVICE AREA,,,INSIDE COMMUNITY WATER SYSTEM SERVICE AREA,INSIDE COMMUNITY WATER SYSTEM SERVICE AREA,INSIDE COMMUNITY WATER SYSTEM SERVICE AREA,INSIDE COMMUNITY WATER SYSTEM SERVICE AREA,
,,,Estimated Average,,,,,,Estimated Average,Estimated
,Estimated Population,Per Capita Water Use,,Estimated Average,,Estimated,Per Capita Water,Per Capita Water,,
,,,Annual Business Use,,,,,,Annual Business Use,Average Annual
Business Name,Served by Each,Factor,,Annual Business Use,Business Name,Population Served,Use Factor,Use Factor,,
,,,(gallons/day),,,,,,(gallons/day),Business Use
,Business,(gal/person/day),,(MGD),,by Each Business,(gal/person/day),(gal/person/day),,
,,,(Column B x Column C),,,,,,(Column G x Column H),(MGD)
Gloucester County,,,,,,,,,,
ANN`S COUNTRY DINING,350,50,"17,500",0.018,ARK PARK,200,,5,"1,000",0.001
BEAVER DAM PARK (RANGER`S STATION),50,100,"5,000",0.005,WHITCOMB LODGE & ENVIRONMENTAL ED CTR,50,,16,800,0.001
BEAVER DAM PARK (RT. 606),250,50,"12,500",0.013,,,,,0,0.000
BETHEL ELEMENTARY SCHOOL,650,10,"6,500",0.007,,,,,0,0.000
BRISCOES GRILL,75,50,"3,750",0.004,,,,,0,0.000
BURKES MILL POND CAMPGROUND,80,50,"4,000",0.004,,,,,0,0.000
CARTERS COVE,50,50,"2,500",0.003,,,,,0,0.000
CROWN POINTE MARINA,50,50,"2,500",0.003,,,,,0,0.000
GET N ZIP,72,10,720,0.001,,,,,0,0.000
GLOUCESTER BANKS,50,15,750,0.001,,,,,0,0.000
GLOUCESTER COUNTRY CLUB,100,15,"1,500",0.002,,,,,0,0.000
GLOUCESTER FAMILY CAMPGROUND,250,50,"12,500",0.013,,,,,0,0.000
GLOUCESTER MOOSE FAMILY #886,400,15,"6,000",0.006,,,,,0,0.000
