Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”,Name: “Table 1 of 1 on page 92 of 165”
Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92,Table: 92
,,,,,,,,,,,,
,,,,,,,,,,,,
Solid Waste Management,Solid Waste Management,Solid Waste Management,,,,,,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund,General Operating Fund
KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,KEY WORKPLAN ITEMS,,,,,,,,,,
1.,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal,Operate three centralized collection sites 170 hours per week for refuse and recycling disposal
2.,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,Manage the County’s curbside and household chemical/electronics recycling programs,,
3.,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,Ensure the closed landfill site complies with State permit requirements,,,,,
BUDGET SUMMARY,BUDGET SUMMARY,BUDGET SUMMARY,,,,,,,,,,
,,,,FY 12,FY 12,,FY 13,,,FY 14,,
,,,,Adopted,Adopted,,Adopted,,,Plan,,
,Personnel,Personnel,$,"345,946","345,946",$,"294,774",$,,"298,837",,
,Operating,Operating,,"1,289,500","1,289,500",,"1,304,300",,,"1,316,000",,
,User Fees,User Fees,,"(188,325)","(188,325)",,"(245,000)",,,"(245,000)",,
,,Total,$,"1,447,121","1,447,121",$,"1,354,074",$,,"1,369,837",,
PERSONNEL,,,,,,,,,,,,
,Full-time Personnel,Full-time Personnel,,,6,,5,,,5,,
,Part-time Personnel,Part-time Personnel,,,1,,1,,,1,,
PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,PERFORMANCE MEASURES,,,,,,,,,
,,,,,,FY 11,FY 12,,FY 13,,FY 14,FY 14
,,,,,,Actual,Projected,,Adopted,,Plan,Plan
,Tons of white goods and scrap,Tons of white goods and scrap,Tons of white goods and scrap,,,,,,,,,
,,metal recycled,metal recycled,,,208,275,,,275,,275
% of Households in curbside recycling,% of Households in curbside recycling,% of Households in curbside recycling,% of Households in curbside recycling,,,88%,90%,,,90%,,90%
,Tons of Household recycling,Tons of Household recycling,Tons of Household recycling,,,"6,248","6,250",,"6,300",,,"6,300"
BUDGET COMMENTS,BUDGET COMMENTS,BUDGET COMMENTS,,,,,,,,,,
This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital,This budget reflects the transfer of the Environmental Coordinator position to the General and Capital
Services,department.,Funding,is,included,for,anticipated,increased,costs,for,Landfill,post,closure
monitoring requirements.,monitoring requirements.,monitoring requirements.,,,,,,,,,,
,,,,,Page C-39,Page C-39,,,,,,
