Name: “Table 1 of 1 on page 160 of 165”,Name: “Table 1 of 1 on page 160 of 165”,Name: “Table 1 of 1 on page 160 of 165”,Name: “Table 1 of 1 on page 160 of 165”,Name: “Table 1 of 1 on page 160 of 165”,Name: “Table 1 of 1 on page 160 of 165”
Table: 160,Table: 160,Table: 160,Table: 160,Table: 160,Table: 160
,,,,,
,Ratio of Annual Debt Service Expenditures,Ratio of Annual Debt Service Expenditures,Ratio of Annual Debt Service Expenditures,Ratio of Annual Debt Service Expenditures,
,For General Bonded Debt To Total General Expenditures,For General Bonded Debt To Total General Expenditures,For General Bonded Debt To Total General Expenditures,For General Bonded Debt To Total General Expenditures,
,,,,,Ratio of
,,,Total,Total,Debt Service
Fiscal,,,Debt,General,to General
Year,Principal,Interest,Service,Expenditures*,Expenditures
2005,"6,411,051","4,275,082","10,686,133","154,634,945",.0691
2006,"7,215,460","5,962,561","13,178,021","171,917,860",.0767
2007,"14,488,702","9,857,524","24,346,226","199,622,475",.1220
2008,"14,245,257","11,253,935","25,499,192","212,383,260",.1201
2009,"14,363,935","10,625,010","24,988,945","208,510,363",.1198
2010,"15,077,900","10,147,353","25,225,253","198,552,653",.1270
2011,"14,830,524","9,853,465","24,683,989","198,893,176",.1241
2012 (Est),"14,837,955","9,365,225","24,203,180","197,083,064",.1228
2013 (Est),"15,590,305","9,558,429","25,148,734","201,542,382",.1248
2014 (Est),"16,667,326","8,785,640","25,452,966","205,671,085",.1238
* Includes General and Other Fund Expenditures and the County percentage of School Board Expenditures.,* Includes General and Other Fund Expenditures and the County percentage of School Board Expenditures.,* Includes General and Other Fund Expenditures and the County percentage of School Board Expenditures.,* Includes General and Other Fund Expenditures and the County percentage of School Board Expenditures.,* Includes General and Other Fund Expenditures and the County percentage of School Board Expenditures.,
Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual,Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual,Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual,Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual,Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual,Source: Figures for FY2005-FY2011 are obtained from Table 11-A in the James City County Comprehensive Annual
"Financial Report, June 30, 2011.","Financial Report, June 30, 2011.",FY2012-FY2014 figures are estimates based on Debt Service Budget and,FY2012-FY2014 figures are estimates based on Debt Service Budget and,FY2012-FY2014 figures are estimates based on Debt Service Budget and,
estimated totals for General and Other Fund Expenditures and percentage of School Board Expenditures.,estimated totals for General and Other Fund Expenditures and percentage of School Board Expenditures.,estimated totals for General and Other Fund Expenditures and percentage of School Board Expenditures.,estimated totals for General and Other Fund Expenditures and percentage of School Board Expenditures.,estimated totals for General and Other Fund Expenditures and percentage of School Board Expenditures.,
,,Page G-19,Page G-19,,
