Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”,Name: “Table 1 of 1 on page 6 of 6”
Table: 6,Table: 6,Table: 6,Table: 6,Table: 6,Table: 6
,,,,,
,City of Portsmouth,,,,
Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,Fiscal Year 2012 Adopted Budget Revenue Summary,,
,,FY 2010,FY 2011,FY 2012,FY 2013
Funding Sources,,Actual,Adopted,Adopted,Planned
,820 Risk Management Fund,820 Risk Management Fund,,,
Charges For Services,,,,,
Charges for Services,,"6,102,797","6,102,797","5,658,241","5,685,363"
Other Financing Sources,,,,,
Investment Income,,"6,935",-,-,-
Recovered Costs,,,,,
Total Recovered Cost,,"245,942","50,000","50,000","50,000"
,Total Risk Management Fund,"6,355,674","6,152,797","5,708,241","5,735,363"
,830 Health Insurance Fund,830 Health Insurance Fund,,,
Charges For Services,,,,,
Charges for Services,,"16,414,321","18,786,839","19,865,296","19,865,296"
Miscellaneous Revenue,,"159,235",-,-,-
,,"16,573,556","18,786,839","19,865,296","19,865,296"
Other Financing Sources,,,,,
Investment Income,,"4,235",-,-,-
Operating Transfers In,,,,,
Transfers In,,"361,323",-,-,-
,Total Health Insurance Fund,"16,939,114","18,786,839","19,865,296","19,865,296"
900 Portsmouth City Public Schools,900 Portsmouth City Public Schools,900 Portsmouth City Public Schools,,,
Schools,,,,,
Schools,,-,"164,990,386","165,777,950","165,777,950"
Total Portsmouth City Public Schools,Total Portsmouth City Public Schools,-,"164,990,386","165,777,950","165,777,950"
,910 Community Development,910 Community Development,,,
Intergovernmental Revenue,,,,,
Federal Revenue,,-,"2,649,926","2,552,522","2,552,522"
Total Community Development,Total Community Development,-,"2,649,926","2,552,522","2,552,522"
,Total Funding Sources,"378,326,428","547,938,307","553,631,327","558,951,772"
Fiscal Year 2012,17,,,,Summary Reports
