Name: “Table 1 of 1 on page 27 of 39”,Name: “Table 1 of 1 on page 27 of 39”,Name: “Table 1 of 1 on page 27 of 39”,Name: “Table 1 of 1 on page 27 of 39”,Name: “Table 1 of 1 on page 27 of 39”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,
"CITY OF PORTSMOUTH, VIRGINIA",,,,"Exhibit H, Continued"
"Notes to Basic Financial Statements, Continued",,,,
The annual pension cost and net pension asset for the current fiscal year were as follows:,The annual pension cost and net pension asset for the current fiscal year were as follows:,The annual pension cost and net pension asset for the current fiscal year were as follows:,The annual pension cost and net pension asset for the current fiscal year were as follows:,
,,PSRS,PSRS,FPRS
Annual required contribution,$,"2,570,503","2,570,503","11,384,382"
Interest on net pension asset/obligation,,,"(20,960)","19,010"
Adjustment to annual required contribution,,,"23,959","(21,731)"
Annual pension cost,,"2,573,502","2,573,502","11,381,661"
Contributions made,,"2,615,000","2,615,000","12,667,000"
(Increase)/Decrease in net pension (asset) obligation,,,"(41,498)","(1,285,339)"
Net pension (asset) obligation at beginning of year,,,"(261,997)","237,627"
Net pension (asset) obligation at end of year,$,,"(303,495)","(1,047,712)"
There are no significant investments (other than U.S. Government and U.S. Government-guaranteed obligations) in,There are no significant investments (other than U.S. Government and U.S. Government-guaranteed obligations) in,There are no significant investments (other than U.S. Government and U.S. Government-guaranteed obligations) in,There are no significant investments (other than U.S. Government and U.S. Government-guaranteed obligations) in,There are no significant investments (other than U.S. Government and U.S. Government-guaranteed obligations) in
any one organization that represent 5% or more of net assets available for benefits.,any one organization that represent 5% or more of net assets available for benefits.,any one organization that represent 5% or more of net assets available for benefits.,any one organization that represent 5% or more of net assets available for benefits.,
The financial statements for the PSRS and the PPRS are as follows:,,,,
Statement of Fiduciary Net Assets,,,,
"June 30, 2010",,,,
,,,PSRS,FPRS
Assets:,,,,
Investments:,,,,
Cash,,$,"649,136","1,400,985"
Common stock,,,"13,334,454","38,630,323"
Corporate bonds,,,"6,857,869","19,867,457"
Real estate,,,"1,734,076","5,023,671"
Alternatives,,,"312,748","906,042"
Total investments,,,"22,888,283","65,828,478"
Total assets,,$,"22,888,283","65,828,478"
Net assets held in trust for pension benefits,,$,"22,888,283","65,828,478"
54,,,,
