Name: “Table 1 of 1 on page 8 of 39”,Name: “Table 1 of 1 on page 8 of 39”
Table: 8,Table: 8
,
"CITY OF PORTSMOUTH, VIRGINIA","Exhibit H, Continued"
"Notes to Basic Financial Statements, Continued",
,Estimated
,Useful Life
,in Years
Primary government:,
Site improvements,20
Infrastructure,30 - 50
Buildings,20 - 50
Intangible,10 - 20
Improvements other than buildings,10 - 50
"Machinery, furniture, and equipment",5 - 15
Component unit - School Board:,
Buildings,20 - 50
"Machinery, furniture, and equipment",5 - 30
35,
