Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”,Name: “Table 1 of 1 on page 20 of 39”
Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20,Table: 20
,,,,,,,,,,,,
"CITY OF PORTSMOUTH, VIRGINIA","CITY OF PORTSMOUTH, VIRGINIA",,,,,,,,"Exhibit H, Continued","Exhibit H, Continued","Exhibit H, Continued","Exhibit H, Continued"
"Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued",,,,,,,,,
"General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding.","General obligation bonds are stated net of unamortized bond premiums, discounts, and deferred amounts on refunding."
"At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:","At June 30, 2010, the long-term indebtedness of Component Units consisted of the following:",,,
,,,,,,,,,,,Amount,Amount
,,,,,,,,,,Outstan ding,Outstan ding,Outstan ding
Schoo l Bo ard:,,,,,,,,,,,,
O bligations under capital leases,O bligations under capital leases,,,,,,,,$,"6,503,228","6,503,228","6,503,228"
N et p ension obligation,,,,,,,,,,,"113,440","113,440"
Compensated absences,,,,,,,,,,"4,940,839","4,940,839","4,940,839"
,,,,,,,,,$,"11,5 57 ,50 7","11,5 57 ,50 7","11,5 57 ,50 7"
Changes in Indebtedness,,,,,,,,,,,,
The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,The following is a summary of changes in long-term indebtedness of the City for the year ended,"June 30, 2010:","June 30, 2010:","June 30, 2010:"
,,,Balanc e,,,,,,Balanc e,Balanc e,Due Within,Due Within
,,"June 30, 2009","June 30, 2009",,Inc reases,,Dec reases,"June 30, 2010","June 30, 2010","June 30, 2010",,One Year
Prim ary Gove rnm e nt -,,,,,,,,,,,,
Gove rnm e ntal Activitie s:,,,,,,,,,,,,
