Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”,Name: “Table 1 of 1 on page 35 of 39”
Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35,Table: 35
,,,,,,,
"CITY OF PORTSMOUTH, VIRGINIA","CITY OF PORTSMOUTH, VIRGINIA","CITY OF PORTSMOUTH, VIRGINIA",,,,"Exhibit H, Continued","Exhibit H, Continued"
"Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued","Notes to Basic Financial Statements, Continued",,,,
Due From/To Primary Government/Component Units,Due From/To Primary Government/Component Units,Due From/To Primary Government/Component Units,Due From/To Primary Government/Component Units,,,,
"Amounts due at June 30, 2010 between the City and the Component Units are as follows:","Amounts due at June 30, 2010 between the City and the Component Units are as follows:","Amounts due at June 30, 2010 between the City and the Component Units are as follows:","Amounts due at June 30, 2010 between the City and the Component Units are as follows:","Amounts due at June 30, 2010 between the City and the Component Units are as follows:","Amounts due at June 30, 2010 between the City and the Component Units are as follows:",,
,,,Primary Government,Primary Government,,,
,,,Economic Development,Economic Development,School,,
Due From (To) Component Units,Due From (To) Component Units,,Authority,Authority,Board,Total,Total
General Fund,,$,,-,"22,994","22,994","22,994"
Capital Improvements,,,"(3,880)","(3,880)",-,"(3,880)","(3,880)"
Nonmajor governmental funds,Nonmajor governmental funds,,,-,"(622,477)","(622,477)","(622,477)"
,,$,"(3,880)","(3,880)","(599,483)","(603,363)","(603,363)"
"The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a","The Statement of Net Assets reflects $22,994 as due from component units and $626,357 as due to component units for a"
"net due to component units of $603,363 as noted in the above table.","net due to component units of $603,363 as noted in the above table.","net due to component units of $603,363 as noted in the above table.","net due to component units of $603,363 as noted in the above table.","net due to component units of $603,363 as noted in the above table.",,,
Transfers From/To Other Funds,Transfers From/To Other Funds,,,,,,
Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.,Individual fund interfund transfers for the primary government were made for operating as well as capital purposes.
"These interfund transfers for the year ended June 30, 2010 are as follows:","These interfund transfers for the year ended June 30, 2010 are as follows:","These interfund transfers for the year ended June 30, 2010 are as follows:","These interfund transfers for the year ended June 30, 2010 are as follows:","These interfund transfers for the year ended June 30, 2010 are as follows:",,,
,,,Transfers from:,Transfers from:,,,
,,,Nonmajor,Nonmajor,Public,Internal,
,,General,Government al,Enterprise,Utility,Service,
Transfers to:,,Fund,Funds,Funds,Fund,Funds,Total
General Fund,$,-,"429,434",-,"7,500,000",-,"7,929,434"
Capital Improvements Fund,,"3,133,616","3,122,740",-,-,-,"6,256,356"
Nonmajor govern-,,,,,,,
mental funds,,"6,636,011","1,433,360",-,-,"127,000","8,196, 371"
Nonmajor enterprise funds,,"1,526,609",-,-,-,-,"1,526,609"
Internal Service Funds,,"361,323",-,-,-,-,"361,323"
Retirement,,"87,723",-,-,-,-,"87,723"
Total,"$ 11,745,282","$ 11,745,282","4,985,534",-,"7,500,000","127,000","24,357,816"
,,,62,,,,
