Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”,Name: “Table 1 of 1 on page 28 of 30”
Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28,Table: 28
,,,,,,
Expenditure Summary,Expenditure Summary,,,,,
,,FY 2009,FY 2009,FY 2010,FY 2011,FY 2012
,,Actual,Actual,Actual,Approved,Approved
Personnel Services,,"5,109,818","5,109,818","5,229,172","5,382,940","5,420,149"
"Materials, Supplies & Repairs","Materials, Supplies & Repairs","257,573","257,573","283,883","246,612","244,114"
Contractual Services,,"1,608,845","1,608,845","1,585,849","1,546,728","337,517"
Equipment,,"4,355","4,355",804,"1,003,820","3,820"
All Purpose Appropriations,All Purpose Appropriations,,0,0,0,0
Total,,"6,980,591","6,980,591","7,099,708","8,180,100","6,005,600"
Programs & Services,Programs & Services,,,,,
,,FY 2010,FY 2010,FY 2011,FY 2012,
,,Actual,Actual,Approved,Approved,Positions
Emergency Preparedness And Response,Emergency Preparedness And Response,,,,,
Emergency Services,,"5,418,210","5,418,210","6,602,320","5,574,609",85
Contribute to a safe environment by manning,Contribute to a safe environment by manning,,,,,
and operating the City's only 911 Emergency,and operating the City's only 911 Emergency,,,,,
Communications Center (ECC) and answering,Communications Center (ECC) and answering,,,,,
all 911 and non-emergency phone calls,all 911 and non-emergency phone calls,,,,,
"originating in the City for Police, Fire-Rescue","originating in the City for Police, Fire-Rescue",,,,,
calls.,,,,,,
Emergency Management,Emergency Management,"443,430","443,430","404,092","430,991",5
Provides services to City organizations and the,Provides services to City organizations and the,,,,,
community to prepare an effective response to,community to prepare an effective response to,,,,,
"natural, technological, and human-caused","natural, technological, and human-caused",,,,,
disasters.,,,,,,
Physical Building Security,Physical Building Security,"1,238,068","1,238,068","1,173,688",0,0
Provides oversight of the security program for,Provides oversight of the security program for,,,,,
City departments and agencies.,City departments and agencies.,,,,,
Total,,"7,099,708","7,099,708","8,180,100","6,005,600",90
Department Goals and Measures,Department Goals and Measures,,,,,
,Strategic Priority: Public Safety,Strategic Priority: Public Safety,Strategic Priority: Public Safety,Strategic Priority: Public Safety,,
Goal,,,,,,
"Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications","Maintain and continually enhance an integrated, cost-effective public safety emergency communications"
network.,,,,,,
,,FY 2009,FY 2010,FY 2011,FY 2012,
Measure,,,,,,Change
,,Actual,Actual,Approved,Approved,
Calls received.,,"703,366","701,164","658,999","619,460","-39,539"
Dispatched calls (annual basis).,Dispatched calls (annual basis).,"288,750","288,750","285,000","281,295","-3,705"
314,Emergency Preparedness and Response,,,,,
