Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”,Name: “Table 1 of 1 on page 97 of 108”
Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97,Table: 97
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,,Contingency,,,,,
,Appropriated,FY 2012,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
,To Date,Adopted,FY 2013,FY 2014,FY 2015,FY 2016,Total,Total
Project Title,,,,,,,,
Contingency,"615,659",-,-,-,-,-,-,"615,659"
Total Project Cost,"615,659",-,-,-,-,-,-,"615,659"
Debt Funding,,,,,,,,
General Obligation Bonds,127,-,-,-,-,-,-,127
Other Funding,,,,,,,,
Other - State Funding,"550,000",-,-,-,-,-,-,"550,000"
Transfers,,,,,,,,
Transfer from General Fund,"65,532",-,-,-,-,-,-,"65,532"
Total Funding,"615,659",-,-,-,-,-,-,"615,659"
Fiscal Year 2012,,,97,,,,Capital Improvements,Capital Improvements
