Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”,Name: “Table 1 of 1 on page 17 of 108”
Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17,Table: 17
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,,Water,,,,,
,Appropriated,FY 2012,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
,To Date,Adopted,FY 2013,FY 2014,FY 2015,FY 2016,Total,Total
Project Title,,,,,,,,
Dam Upgrades,-,"2,000,000","2,000,000","1,500,000",-,-,"5,500,000","5,500,000"
Deep Well Repairs,"108,000",-,-,-,-,-,-,"108,000"
Downtown Master Utility,"16,900,000",-,-,"3,700,000","3,900,000","4,000,000","11,600,000","28,500,000"
Replacement Program,,,,,,,,
Infrastructure Improvements,"44,577,751","2,500,000","4,000,000","8,000,000","8,500,000","8,800,000","31,800,000","76,377,751"
Lake Cahoon Raw Water Pump,"800,000",-,-,-,"8,000,000","2,000,000","10,000,000","10,800,000"
Station and Pipeline,,,,,,,,
Lake Kilby Raw Water Pumping,"7,749,000",-,-,-,-,-,-,"7,749,000"
Station Replacement,,,,,,,,
Lake Kilby Replacement Filters 1-10,"1,600,000",-,"1,000,000","15,000,000","10,000,000","10,000,000","36,000,000","37,600,000"
Low Pressure Transmission Mains,"3,250,000","1,000,000","4,000,000","4,000,000","4,000,000","5,000,000","18,000,000","21,250,000"
Meter Replacement Program,"4,249,000","2,750,000","3,000,000",-,-,-,"5,750,000","9,999,000"
Miscellaneous Water Work,"2,185,616","600,000","600,000","600,000","600,000","700,000","3,100,000","5,285,616"
Replacement of Water Plant,"8,143,914","1,500,000","1,500,000","1,500,000","1,600,000","1,600,000","7,700,000","15,843,914"
Equipment,,,,,,,,
Timber Management Program,"184,313",-,-,-,-,-,-,"184,313"
Water Main Replacement,"1,646,320",-,-,-,-,-,-,"1,646,320"
Water Plant Residuals Management,"6,133,500",-,-,-,-,-,-,"6,133,500"
and Disposal,,,,,,,,
Total Project Cost,"97,527,414","10,350,000","16,100,000","34,300,000","36,600,000","32,100,000","129,450,000","226,977,414"
Debt Funding,,,,,,,,
Public Utilities General Obligation,"90,581,512","7,850,000","13,600,000","31,800,000","34,100,000","29,600,000","116,950,000","207,531,512"
Bonds,,,,,,,,
Federal Funding,,,,,,,,
Other-Economic Stimulus-PU,"4,808,250",-,-,-,-,-,-,"4,808,250"
Other Funding,,,,,,,,
Other - Federal Funding,"626,800",-,-,-,-,-,-,"626,800"
Other - Local Funding,"1,800",-,-,-,-,-,-,"1,800"
Sale of Timber,"304,313",-,-,-,-,-,-,"304,313"
Other Funding Funding,"932,913",-,-,-,-,-,-,"932,913"
Transfers,,,,,,,,
Transfer from Public Utilities Fund,"1,204,739","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","12,500,000","13,704,739"
Total Funding,"97,527,414","10,350,000","16,100,000","34,300,000","36,600,000","32,100,000","129,450,000","226,977,414"
Fiscal Year 2012,,,17,,,,Capital Improvements,Capital Improvements
