Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”,Name: “Table 1 of 1 on page 84 of 108”
Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84,Table: 84
,,,,,,,
,,,City of Portsmouth,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,,,Capital Improvements,Capital Improvements,,,
,,,Municipal Facilities,,,,
Project: 15807,Title: Effingham Fire Station Restoration,Title: Effingham Fire Station Restoration,,,,Status: Active Project,
,Comprehensive Plan Information,,,,Project Location,,
CIE Project: N/A,Plan Reference:,,,District:,,,
LOS/Concurrency: N/A,Project Need: N/A,,,Location: Undefined,,,
,,,Programmed Funding,,,,
Programmed,Appropriated,Budgeted,,Non-Appropriated Programmed CIP Funding,Non-Appropriated Programmed CIP Funding,,
Funding,To Date,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,Future Funding
"657,000","657,000",0,0,0,0,0,0
,,,Description and Scope,,,,
Funding for the correction and renovation to the building and foundation caused by settlement of the structure.,Funding for the correction and renovation to the building and foundation caused by settlement of the structure.,Funding for the correction and renovation to the building and foundation caused by settlement of the structure.,Funding for the correction and renovation to the building and foundation caused by settlement of the structure.,Funding for the correction and renovation to the building and foundation caused by settlement of the structure.,,,
,,,Rationale,,,,
,,,Funding Strategy,,,,
,Project Map,,,,Schedule of Activities,,
,,,,Project Activities,,From - To,Amount
,,,Project Management,,,07/06 - 06/07,"657,000"
,,,,,Total Budgetary Cost Estimate:,Total Budgetary Cost Estimate:,"657,000"
,,,,,Means of Financing,,
,,,,Funding Source,,,Amount
,,,General Obligation Bonds,General Obligation Bonds,,,"507,000"
,,,Other - Local Funding,,,,"150,000"
,,,,,Total Programmed Funding:,Total Programmed Funding:,"657,000"
,,,,,Future Funding Requirements:,Future Funding Requirements:,0
Fiscal Year 2012,,,84,,,Capital Improvements,Capital Improvements
