Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”,Name: “Table 1 of 1 on page 9 of 108”
Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9,Table: 9
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,,Sewer,,,,,
,Appropriated,FY 2012,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
,To Date,Adopted,FY 2013,FY 2014,FY 2015,FY 2016,Total,Total
Project Title,,,,,,,,
Brighton/South Portsmouth,"279,260",-,-,-,-,-,-,"279,260"
Camden Avenue Sewer,"2,685,000",-,-,-,-,-,-,"2,685,000"
Rehabilitation,,,,,,,,
Miscellaneous Improvements -,"6,826,016","3,200,000","3,300,000","3,500,000","3,600,000","3,800,000","17,400,000","24,226,016"
Sewer,,,,,,,,
Sanitary Sewer Overflow Elimination,"8,600,000","4,000,000","4,500,000","8,000,000","8,400,000","8,500,000","33,400,000","42,000,000"
Program,,,,,,,,
Sewer Cave-in Repair,"4,834,763","700,000","800,000","800,000","800,000","900,000","4,000,000","8,834,763"
Suction Well Rehabilitation,"7,018,290",-,-,"3,000,000","3,000,000","3,000,000","9,000,000","16,018,290"
Williams Court Outlet Sewer,"2,500,000",-,-,-,-,-,-,"2,500,000"
Rehabilitation,,,,,,,,
Total Project Cost,"32,743,329","7,900,000","8,600,000","15,300,000","15,800,000","16,200,000","63,800,000","96,543,329"
Debt Funding,,,,,,,,
Public Utilities General Obligation,"27,349,813","5,400,000","6,100,000","12,800,000","13,300,000","13,700,000","51,300,000","78,649,813"
Bonds,,,,,,,,
Other Funding,,,,,,,,
Sale of Timber,"230,000",-,-,-,-,-,-,"230,000"
Transfers,,,,,,,,
Transfer from Public Utilities Fund,"5,163,516","2,500,000","2,500,000","2,500,000","2,500,000","2,500,000","12,500,000","17,663,516"
Total Funding,"32,743,329","7,900,000","8,600,000","15,300,000","15,800,000","16,200,000","63,800,000","96,543,329"
Fiscal Year 2012,,,9,,,,Capital Improvements,Capital Improvements
