Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”,Name: “Table 1 of 1 on page 46 of 108”
Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46,Table: 46
,,,,,,,
,,,City of Portsmouth,,,,
,,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,Fiscal Year 2012 Adopted Budget,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,
,,Drainage and Street Improvements,Drainage and Street Improvements,Drainage and Street Improvements,,,
Project: 10907,Title: Hope Vi Infrastructure,,,,,Status: Active Project,
,Comprehensive Plan Information,,,,Project Location,,
CIE Project: N/A,Plan Reference:,,,District:,,,
LOS/Concurrency: N/A,Project Need: N/A,,,Location: Undefined,,,
,,,Programmed Funding,,,,
Programmed,Appropriated,Budgeted,,Non-Appropriated Programmed CIP Funding,Non-Appropriated Programmed CIP Funding,,
Funding,To Date,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,Future Funding
"900,000","900,000",0,0,0,0,0,0
,,,Description and Scope,,,,
"In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides","In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides","In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides","In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides","In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides","In the area bounded by High and Godwin Streets, Elm Avenue and 1-264 in the Hope VI and Ida Barbour Revitalization area, this project provides",,
"for the installation of sidewalks, underground utilities and other improvements.","for the installation of sidewalks, underground utilities and other improvements.","for the installation of sidewalks, underground utilities and other improvements.",,,,,
,,,Rationale,,,,
,,,Funding Strategy,,,,
,Project Map,,,,Schedule of Activities,,
,,,,Project Activities,,From - To,Amount
,,,Project Management,,,,"900,000"
,,,,,Total Budgetary Cost Estimate:,Total Budgetary Cost Estimate:,"900,000"
,,,,,Means of Financing,,
,,,,Funding Source,,,Amount
,,,General Obligation Bonds,General Obligation Bonds,,,"400,000"
,,,Other - Federal Funding,Other - Federal Funding,,,"500,000"
,,,,,Total Programmed Funding:,Total Programmed Funding:,"900,000"
,,,,,Future Funding Requirements:,Future Funding Requirements:,0
Fiscal Year 2012,,,46,,,Capital Improvements,Capital Improvements
