Name: “Table 1 of 1 on page 5 of 108”,Name: “Table 1 of 1 on page 5 of 108”,Name: “Table 1 of 1 on page 5 of 108”
Table: 5,Table: 5,Table: 5
,,
,City of Portsmouth,
,Fiscal Year 2012 Adopted Budget,
,Capital Improvements,
,Drainage and Street Improvements,
Project #,Project Title,Page #
11907,ADA Compliance-Curb Cuts,34
10110,Alexander's Corner Resignalization,35
11607,Bridge Repairs,36
10009,Churchland Bridge,37
91311,Churchland Elementary Safe Routes To School Project,38
New0059,Dinwiddle Str Pump Station,39
10307,Drainage Facilities Repair and Lake Management,40
12707,Dredging of Lakes/Ponds,41
12007,Ebony Heights Improvements,42
12807,Elizabeth River Sediment Cleanup,43
10607,Highland Biltmore Improvements,44
12507,Hope 6 Project - Jeffry Wilson,45
10907,Hope Vi Infrastructure,46
New0061,Hunters Point Soundwall,47
12907,McLean Street/Cavalier Boulevard,48
13007,Midtown Corridor,49
10109,Pinner's Point Repayment,50
11410,Signal Replacement High & Court St,51
10507,Simonsdale Improvements,52
10007,Street Improvements South Portsmouth,53
11312,Traffic Inventory,54
11307,Traffic Signal Improvements,55
10407,Turnpike Road - ML King Hwy to Portsmouth Boulevard,56
11311,Update Traffic Signals @ 10 Intersection(HSIP),57
11310,Update Traffic Signals 8 Intersection,58
New0058,Victory blvd/Paradise Cr Bridge Replacement,59
10209,VPDES Permit Compliance,60
,Education,
Project #,Project Title,Page #
90008,Simonsdale School,62
,Industrial and Economic Development,
Project #,Project Title,Page #
14107,City Gateways,64
13009,Holiday Inn Site Redevelopment,65
13907,Pac (ntelos Pavilion) - Canopy,66
14407,Tidewater Community College Portsmouth Campus Infrastructure,67
Fiscal Year 2012,5,Capital Improvements
