Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”,Name: “Table 1 of 1 on page 2 of 2”
Table: 2,Table: 2,Table: 2,Table: 2,Table: 2,Table: 2
,,,,,
"CITY OF PORTSMOUTH, VIRGINIA",,,,"Exhibit G-1, Continued","Exhibit G-1, Continued"
Statement of Net Assets,,,,,
Component Units,,,,,
"June 30, 2010",,,,,
,,,Economic,Port and,
,,School,Development,Industrial,
,,Board,Authority,Commission,Total
Liabilities:,,,,,
Current liabilities:,,,,,
Accounts payable,$,"14,161,581","12,409","29,028","14,203,018"
Accrued interest payable,,"234,974",-,-,"234,974"
Deposits,,-,"2,600",-,"2,600"
Due to primary government (note 10),,"22,994",-,-,"22,994"
Claims payable (note 15),,"878,284",-,-,"878,284"
Compensated absences (note 5),,"1,437,000",-,-,"1,437,000"
Obligations under capital leases (note 5),,"619,364",-,-,"619,364"
Total current liabilities,,"17,354,197","15,009","29,028","17,398,234"
Noncurrent liabilities:,,,,,
Claims payable (note 15),,"1,632,458",-,-,"1,632,458"
Compensated absences (note 5),,"3,503,839",-,-,"3,503,839"
Obligations under capital leases (notes 5 and 7),,"5,883,864",-,-,"5,883,864"
Net pension obligation (notes 5 and 8),,"113,440",-,-,"113,440"
Total noncurrent liabilities,,"11,133,601",-,-,"11,133,601"
Total liabilities,,"28,487,798","15,009","29,028","28,531,835"
Net assets:,,,,,
"Invested in capital assets, net of related debt",,"62,781,638","1,205,660",-,"63,987,298"
Restricted for capital projects,,"532,666",-,-,"532,666"
Unrestricted,,"30,063,956","11,222,460","1,438,662","42,725,078"
Total net assets,,"93,378,260","12,428,120","1,438,662","107,245,042"
Total liabilities and net assets,$,"121,866,058","12,443,129","1,467,690","135,776,877"
See accompanying notes to basic financial statements.,,,,,
,,26,,,
