Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”,Name: “Table 1 of 1 on page 73 of 86”
Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72,Table: 72
,,,,,,,,
,Improve Wastewater Collection System,Improve Wastewater Collection System,Improve Wastewater Collection System,Improve Wastewater Collection System,Improve Wastewater Collection System,Improve Wastewater Collection System,Improve Wastewater Collection System,
Department,,,,,Project Description,Project Description,Project Description,
Wastewater Utility,,,,Provide funds for the replacement or rehabilitation of,Provide funds for the replacement or rehabilitation of,Provide funds for the replacement or rehabilitation of,Provide funds for the replacement or rehabilitation of,Provide funds for the replacement or rehabilitation of
,,,,several thousand feet of gravity sanitary sewer pipe to,several thousand feet of gravity sanitary sewer pipe to,several thousand feet of gravity sanitary sewer pipe to,several thousand feet of gravity sanitary sewer pipe to,several thousand feet of gravity sanitary sewer pipe to
Account #,,,,eliminate overflows.,eliminate overflows.,"In addition, upgrades to pump","In addition, upgrades to pump",
5200 34 3082,,,,stations and failing sections of force mains will be made.,stations and failing sections of force mains will be made.,stations and failing sections of force mains will be made.,stations and failing sections of force mains will be made.,stations and failing sections of force mains will be made.
Customers Served,Customers Served,,,,,,,
Residents v,Business v,City Services,,,,,,
Educational Community,Educational Community,Tourists/Visitors,,,,,,
,,,Financial Summary,Financial Summary,Financial Summary,,,
,FY 2011,FY 2011,FY 2012,FY 2013,FY 2014,FY 2015,FY 2016,TOTAL
FY 2012 Approved,,N/A,"17,000,000","17,000,000","17,000,000","17,000,000","17,000,000","85,000,000"
FY 2011 Approved,"16,500,000","16,500,000","16,500,000","16,500,000","16,500,000","16,500,000",N/A,"82,500,000"
Operating Budget,,N/A,0,0,0,0,0,0
Impact,,,,,,,,
FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,FY 2012 Anticipated Budget Distribution:,,,,,,
Planning / Design,,,0,,,,,
Acquisition / Relocation,Acquisition / Relocation,,0,,,,,
Site Improvements,,,"17,000,000",Prior Capital Funding,Prior Capital Funding,,"105,505,000",
Construction,,,0,FY 2012 Approved,FY 2012 Approved,,"17,000,000",
Inspections / Permits,,,0,Capital Share Remaining,Capital Share Remaining,,"68,000,000",
,Total,,"17,000,000",Project Total,Project Total,,"190,505,000",
,,Property Address:,Citywide,,,,,
,,,,,,Wastewater Utility CIP - 419,Wastewater Utility CIP - 419,Wastewater Utility CIP - 419
