"H2"||"A"||||0|||15|||||0|0|0|0|9|17|59|70|83|57|69|82|45|60|77|31|42|56|32|45.4|85||4.5|||6.1|||8.1|||14|||12.7||0|41.6|50|||||||5|13|20||||1|3.5|6||||1.35|1.48|1.6|||||1.57|||14|28|42|0.1|0.13|0.15|||||21|||9.5|||30||0|1.5|2.9|12|19|25|1|5|8|0|0|1|".15"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3.5|11|18.5|2.6|8.3|13.9|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||"Low"|"Moist"|"581931:194269"|"581931:6572614"
"H3"||"B"||||15|||74|||||0|0|0|0|5|9|67|83|100|66|82|100|54|71|92|37|51|67|32|45.4|85||4.5|||6.1|||8.1|||14|||12.7||0|41.6|50|||||||7|13|18||||0.5|1.25|2||||1.4|1.5|1.6|||||1.58|||14|28|42|0.1|0.13|0.15|||||21.9|||8.3|||35||0|1.5|2.9|13|18|23|1|4|7|0|0|2|".17"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.9|6|9|2.2|4.5|6.8|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||"Moderate"|"Moist"|"581931:194269"|"581931:6572615"
"H4"||"C"||||74|||155|||||0|0|0|0|5|9|67|83|100|66|82|100|56|76|100|23|35|49|32|66.9|91||0.1|||3.1|||15.2|||32.1|||16.4||0|20.1|50|||||||5|13|20||||0.5|1.25|2||||1.4|1.5|1.6|||||1.58|||14|28|42|0.1|0.13|0.16|||||17.3|||9.1|||35||0|1.5|2.9|12|19|25|1|5|8|0|0|1|".20"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|2.4|6|9.5|1.8|4.5|7.1|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||"Moderate"|"Moist"|"581931:194269"|"581931:6572616"
"H2"||"A"||||0|||13|||||0|0|0|0|9|18|58|69|82|56|68|82|45|59|76|31|42|55|24|46|85||4.6|||6.2|||8.2|||14.1|||12.9||0|44|50|||||||4|10|16||||1|2.5|4||||1.2|1.3|1.4|||||1.38|||42|92|141|0.08|0.1|0.12|||||18.6|||6.4|||36||0|1.5|2.9|11|16|21|0|3|6|0|0|0|".15"|".24"|0|0|0|0|0|0|0|0|0|0|0|0|3.3|8.2|13|2.5|6.2|9.8|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||"Moderate"|"Moist"|"581931:194270"|"581931:6572673"
"H3"||"B"||||13|||86|||||0|0|0|26|37|46|42|55|63|40|54|61|32|47|57|22|33|42|24|45|85||4.5|||6.1|||8|||13.8|||12.6||0|43|50|||||||5|12|18||||0|0.25|0.5||||1.2|1.3|1.4|||||1.42|||42|92|141|0.06|0.08|0.1|||||11.4|||3.4|||25||0|1.5|2.9|12|18|23|1|4|7|0|0|0|".10"|".17"|0|0|0|0|0|0|0|0|0|0|0|0|1.3|3.5|5.6|1|2.6|4.2|1|2.4|4.4|4.5|5.3|6|||||||||||||||||||||||||||||||"Very high"|"Moist"|"581931:194270"|"581931:6572674"
"H4"||"R"||||86|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||0.007|0.02|0.07||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Extremely high"|"Moist"|"581931:194270"|"581931:6572675"
"H1"||"A"||||0|||13|||||0|0|0|0|6|10|81|90|100|80|90|100|62|79|98|43|57|74|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||7|17|27||||0.5|1.25|2||||1.25|1.4|1.65|||||1.47|||4|9|14|0.08|0.12|0.16|||||24.4|||10.2|||40||0|1.5|2.9|18|27|36|2|9|16|0|2|10|".32"|".32"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|8.8|14|2.7|6.6|10.5|4.4|8.6|13.9|5.1|6.5|7.8|||||||||||||||||||||||||||||||"Low"|"Moist"|"581934:1249999"|"581934:3815451"
"H2"||"BA"||||13|||30|||||0|0|0|0|9|18|80|90|100|80|90|100|62|79|98|43|57|74|0|43.3|52||4.2|||5.8|||7.7|||13.4|||12.2||28|39.7|80|||||||7|17|27||||0.5|0.75|1||||1.25|1.45|1.65|||||1.85|||4|9|14|0.1|0.13|0.16|||||23.7|||9.7|||38||6|7.5|8.9|18|27|36|2|9|16|0|2|10|".24"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|3.6|7.7|11.7|2.7|5.8|8.8|4.4|8.6|13.9|5.1|6.5|7.8|||||||||||||||||||||||||||||||"Moderate"|"Moist"|"581934:1249999"|"581934:3815452"
"H3"||"B"||||30|||58|||||0|0|0|0|6|10|72|84|100|71|84|100|56|77|100|48|67|92|0|23.1|45||3.2|||3.7|||4.2|||6.5|||5.5||0|28.9|45|||||||35|48|60||||0|0.25|0.5||||1.25|1.38|1.5|||||1.76|||0.01|2|4|0.1|0.13|0.16|||||34.2|||22.9|||40||6|7.5|8.9|44|55|66|22|31|39|6|19|41|".24"|".28"|0|0|0|0|0|0|0|0|0|0|0|0|12.3|17.2|22.1|9.2|12.9|16.6|4.4|8.6|13.9|5.1|6.5|7.8|||||||||||||||||||||||||||||||"High"|"Moist"|"581934:1249999"|"581934:3815453"
"H4"||"C/B"||||58|||76|||||0|0|0|0|6|10|73|85|100|71|84|100|62|81|100|55|73|100|0|17|85||1.1|||1.7|||1.6|||5.4|||7.2||0|58|80|||||||15|25|50||||0|0.25|0.5||||1.25|1.4|1.65|||||1.79|||0.01|2|4|0.08|0.11|0.15|||||25.7|||12.5|||39||6|7.5|8.9|26|42|57|8|20|32|1|13|37|".32"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|5.3|12|18.6|4|9|14|4.4|8.6|13.9|5.1|6.5|7.8|||||||||||||||||||||||||||||||"High"|"Moist"|"581934:1249999"|"581934:3815454"
"H5"||"C"||||76|||97|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||0.07|0.1|0.42||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Very high"|"Moist"|"581934:1249999"|"581934:3815455"
"H6"||"R"||||97|||203|||||||||||||||||||||||||||0|||||||||||||||||||||||||||||||||||||||||||||0.007|0.02|0.07||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||||"Extremely high"|"Moist"|"581934:1249999"|"581934:3815456"
"H1"||"A"||||0|||10|||||0|0|0|10|14|19|56|75|80|54|74|79|46|69|79|37|57|68|15|27|85||2.1|||3.1|||4.4|||8.5|||8.9||0|54|80|||||||10|19|27||||0.5|1.25|2||||1.3|1.35|1.4|||||1.43|||4|9|14|0.18|0.21|0.24|||||21.2|||9.2|||36||0|1.5|2.9|21|29|36|1|9|16|0|2|9|".24"|".43"|0|0|0|0|0|0|0|0|0|0|0|0|4.6|9.3|14|3.5|7|10.5|4.4|8.6|13.9|5.1|5.8|6.5|||||||||||||||||||||||||||||||"Moderate"|"Moist"|"581934:1250000"|"581934:3815457"
