Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”,Name: “Table 1 of 1 on page 44 of 70”
Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44,Table: 44
,,,,,,,,
,,City of Portsmouth,City of Portsmouth,City of Portsmouth,,,,
,,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,Fiscal Year 2014 Adopted Budget,,,,
,,Capital Improvements,Capital Improvements,Capital Improvements,,,,
,,Leisure Services,Leisure Services,Leisure Services,,,,
,Appropriated,FY 2014,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,Un-Appropriated Subsequent Years,,5 Year,CIP
,To Date,Adopted,FY 2015,FY 2016,FY 2017,FY 2018,Total,Total
Project Title,,,,,,,,
Outdoor Athletic Lighting,"916,615","75,000","130,000","135,000","135,000","135,000","610,000","1,526,615"
Outdoor Recreation Facility Repair /,"1,294,505","150,000","165,000","170,000","170,000","210,000","865,000","2,159,505"
Replacement,,,,,,,,
Paradise Creek,-,"100,000",-,-,-,-,"100,000","100,000"
Total Project Cost,"2,211,120","325,000","295,000","305,000","305,000","345,000","1,575,000","3,786,120"
Debt Funding,,,,,,,,
General Obligation Bonds,"1,975,854",-,-,-,-,-,-,"1,975,854"
Other Funding,,,,,,,,
Interest Earnings,"225,266",-,-,-,-,-,-,"225,266"
Sale of Property,"10,000",-,-,-,-,-,-,"10,000"
Other Funding Funding,"235,266",-,-,-,-,-,-,"235,266"
Transfers,,,,,,,,
Transfer from General Fund,-,"325,000","295,000","305,000","305,000","345,000","1,575,000","1,575,000"
Total Funding,"2,211,120","325,000","295,000","305,000","305,000","345,000","1,575,000","3,786,120"
Fiscal Year 2014,,,14 - 44,,,,Capital Improvements,Capital Improvements
