Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”,Name: “Table 1 of 1 on page 1 of 1”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,,,,
"CITY OF PORTSMOUTH, VIRGINIA","CITY OF PORTSMOUTH, VIRGINIA","CITY OF PORTSMOUTH, VIRGINIA",,,,,Schedule I-6
Required Supplementary Information (Unaudited),Required Supplementary Information (Unaudited),Required Supplementary Information (Unaudited),Required Supplementary Information (Unaudited),,,,
Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,Schedule of Funding Progress for Defined Other Post Employment Benefit Plans,,
,,,Actuarial,,,,
,,,Accrued,Unfunded,,,UAAL as a
Actuarial,Actuarial,,Liability,(Overfunded),,,Percentage
Valuation,Value of,,(AAL),AAL,Funded,Covered,of Covered
Date,Assets,,- Entry Age,(UAAL),Ratio,Payroll,Payroll
CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,,
7/1/2009,-,$,"221,375,695","221,375,695",0%,"73,342,372",302%
7/1/2008,-,,"187,436,612","187,436,612",0%,"77,011,285",243%
SCHOOL BOARD PLAN:,,,,,,,
7/1/2008,"650,000",$,"10,802,915","10,152,915",6%,"95,870,390",11%
Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,Schedule of Employer Contributions for Defined Other Post Employment Benefit Plans,
Year,,,Annual,,,,
Ended,,,Required,Percentage,,,
June 30,,,Contribution,Contributed,,,
CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,CITY OF PORTSMOUTH RETIRED EMPLOYEES HEALTH CARE PROGRAM:,,
6/30/2010,,$,"16,455,303",25.0%,,,
6/30/2009,,$,"13,811,219",37.1%,,,
6/30/2008,,$,"14,981,028",21.4%,,,
SCHOOL BOARD PLAN:,,,,,,,
6/30/2010,,$,"1,025,000",98.0%,,,
6/30/2009,,$,"1,004,007",125.0%,,,
6/30/2008,,$,"486,533",176.0%,,,
"The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been","The fiscal year ended June 30, 2008 was the first year for which an actuarially determined AAL and ARC had been",
"calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history","calculated for the City of Portsmouth Retired Employees Health Care Program, therefore, two prior years of history",
can be presented in the schedules on this page.,can be presented in the schedules on this page.,can be presented in the schedules on this page.,Additional historical information will be added in future years.,Additional historical information will be added in future years.,Additional historical information will be added in future years.,Additional historical information will be added in future years.,
,,,78,,,,
