Name: “Table 1 of 1 on page 6 of 10”,Name: “Table 1 of 1 on page 6 of 10”,Name: “Table 1 of 1 on page 6 of 10”,Name: “Table 1 of 1 on page 6 of 10”
Table: 6,Table: 6,Table: 6,Table: 6
,,,
TOTAL OPERATING EXPENDITURES,"3,269,982",,"3,479,991"
CAPITAL OUTLAY,"513,239",,"395,827"
SUB-TOTAL,"3,783,221",,"3,875,818"
TO INTERFUND DEBT RETIREMENT,,-,"190,061"
TOTAL,"3,783,221",,"4,065,879"
ROAD MAINTENANCE,"661,245",,"711,100"
GRAND TOTAL,"4,444,466",,"4,776,979"
WATER AND SEWER,,,
,,REVENUE,
,,Budget,Budget
,FY 2002-2003,,FY 2003-2004
SALE OF WATER,"480,000",,"576,000"
TAP FEES,"44,000",,-
WATER CONNECTION FEES,,-,"79,200"
WATER PRO-RATA FEES,,-,"96,000"
WATER AVAILABILITY FEES,,-,"258,000"
SEWER CHARGES,"330,000",,"330,000"
SEWER CONNECTION FEES,"100,000",,"189,600"
SEWER PRO-RATA FEES,"35,000",,"96,000"
SEWER AVAILABILITY FEES,,-,"348,000"
INTEREST,"27,400",,"30,000"
OTHER REVENUE,"8,500",,"2,000"
TOTAL OPERATING REVENUE,"1,024,900",,"2,004,800"
FROM SEWER DEVELOPMENT ESCROW,"250,000",,"168,000"
FROM WATER CAPITAL ESCROW,,,"250,000"
FROM WATER OPERATING RESERVES,,,"76,714"
CASH PROCEEDS FROM SHORT TERM NOTE,,,"200,000"
TOTAL,"1,274,900",,"2,699,514"
,EXPENDITURES,EXPENDITURES,
,,Budget,Budget
,FY 2002-2003,,FY 2003-2004
OPERATING EXPENSES,"784,044",,"979,084"
DEBT SERVICE,"183,200",,"295,556"
CAPITAL OUTLAY,"290,500",,"1,161,000"
TOTAL OPERATING EXPENSES,"1,257,744",,"2,435,640"
TO WATER DEVELOPMENT ESCROW,,-,"96,000"
TO SEWER CAPITAL ESCROW,,-,"163,000"
TO SEWER OPERATING RESERVES,"17,156",,"4,874"
