Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”,Name: “Table 1 of 1 on page 28 of 157”
Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26,Table: 26
,,,,,,,,,,
,Isle of Wight County,Isle of Wight County,Isle of Wight County,Isle of Wight County,Isle of Wight County,Isle of Wight County,,,,
FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,FY 2008-09 Operating Budget,,,,
Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,Special Revenue / Enterprise Funds Summary,,
,Museum,Museum,,County,,,,,,Public
,Gift Shop,Gift Shop,,Fair,,E-911,Section 8,Section 8,,Utilities
Operating Revenues:,,,,,,,,,,
Transfer from General Fund,$,-,$,"9,475",$,"734,403",$,"49,570",$,"923,096"
Proceeds from Bond Issue,,,,,,,,"156,000",,"6,465,295"
Recovered Costs,,,,,,"55,164",,,,-
Fees & Other Revenue,,"10,000",,"243,050",,"120,000",,,,"2,138,000"
Fund Balance,,-,,-,,-,,-,,-
Total:,$,"10,000",$,"252,525",$,"909,567",$,"205,570","$ 9,526,391",
Operating Expenditures:,,,,,,,,,,
Operating Expenses,$,"10,000",$,"252,525",$,"909,567",$,"205,570","$ 9,526,391",
Total:,$,"10,000",$,"252,525",$,"909,567",$,"205,570","$ 9,526,391",
,,,,,,,,,,Page 22
