Name: “Table 1 of 1 on page 110 of 157”,Name: “Table 1 of 1 on page 110 of 157”,Name: “Table 1 of 1 on page 110 of 157”,Name: “Table 1 of 1 on page 110 of 157”
Table: 108,Table: 108,Table: 108,Table: 108
,,,
ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,,
FY 2008-09 GENERAL OPERATING BUDGET,FY 2008-09 GENERAL OPERATING BUDGET,FY 2008-09 GENERAL OPERATING BUDGET,
OTHER FINANCING USES,OTHER FINANCING USES,,
Other Financing Uses encompasses the following:,,,
Non-Departmental,Transfer to Capital Projects,Transfer to Capital Projects,
Debt Service,Transfer to Enterprise / Special Revenue Funds,Transfer to Enterprise / Special Revenue Funds,
Annexation Settlement Payment,,,
,,,Debt Service
,,,21%
Capital Projects,,,Reserves
39%,,,6%
,,,Transfer to Other
,,,Funds
,,,19%
,,,Non-Departmental
,,,Compensation
,,,1%
Materials /,Annexation,Non-Departmental,
Supplies,Agreement,Benefits,
0%,13%,1%,
"A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence",
,,,Page 104
