Name: “Table 1 of 1 on page 26 of 157”,Name: “Table 1 of 1 on page 26 of 157”,Name: “Table 1 of 1 on page 26 of 157”,Name: “Table 1 of 1 on page 26 of 157”,Name: “Table 1 of 1 on page 26 of 157”
Table: 24,Table: 24,Table: 24,Table: 24,Table: 24
,,,,
,,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,
,FY 2008-09 GENERAL OPERATING BUDGET,FY 2008-09 GENERAL OPERATING BUDGET,FY 2008-09 GENERAL OPERATING BUDGET,
,UNDESIGNATED GENERAL FUND BALANCE,UNDESIGNATED GENERAL FUND BALANCE,UNDESIGNATED GENERAL FUND BALANCE,
,,Projected FY 2009,,
Beginning Fund Balance 7/1/07,Beginning Fund Balance 7/1/07,Beginning Fund Balance 7/1/07,$,"23,368,120"
Less:,Designated as of 6/30/08,Designated as of 6/30/08,,"(3,665,836)"
Less:,FY08,Budget Appropriations,,"(3,190,000)"
Less:,Projected FY08 Deficit,Projected FY08 Deficit,,"(775,000)"
Less:,FY09 Proposed Budget Appropriations,FY09 Proposed Budget Appropriations,,"(4,112,000)"
Projected Undesignated General Fund Balance,Projected Undesignated General Fund Balance,Projected Undesignated General Fund Balance,$,"11,625,284"
Fund Balance Policy is to maintain a minimum of 10% of the following year's,Fund Balance Policy is to maintain a minimum of 10% of the following year's,Fund Balance Policy is to maintain a minimum of 10% of the following year's,Fund Balance Policy is to maintain a minimum of 10% of the following year's,
budgeted operating expenditures in the Undesignated Fund Balance.,budgeted operating expenditures in the Undesignated Fund Balance.,budgeted operating expenditures in the Undesignated Fund Balance.,budgeted operating expenditures in the Undesignated Fund Balance.,
,FY09 Proposed Operating & Capital Budget,FY09 Proposed Operating & Capital Budget,$,"99,653,464"
,Less:,Capital Budget Funded with Debt,,"(850,000)"
,FY08 Operating Budget,FY08 Operating Budget,$,"98,803,464"
,Required 10% Undesignated Balance,Required 10% Undesignated Balance,,"9,880,346"
,Fund Balance in Excess of Minimum,Fund Balance in Excess of Minimum,$,"1,744,938"
,,"A Community of CHOICE, Committed to Excellence","A Community of CHOICE, Committed to Excellence",
,,,,Page 20
