Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”,Name: “Table 1 of 1 on page 120 of 157”
Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118,Table: 118
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,ISLE OF WIGHT COUNTY,,,,,,,,,,,,,,
,,,,,,,,,,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,FY 2009-13 CAPITAL IMPROVEMENTS PLAN,,,,,,,,,,,,
,,,,,,,,,,,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,Adopted by Board of Supervisors,,,,,,,,,,,,,
,,,,,,,,,,,,,Parks & Recreation,Parks & Recreation,Parks & Recreation,Parks & Recreation,Parks & Recreation,,,,,,,,,,,,,,
,,,,,Capital,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,-----------------------------------------Capital Improvement Plan------------------------------------------,,,,,,Year 6 through 10 Horizon,Year 6 through 10 Horizon,Year 6 through 10 Horizon,Year 6 through 10 Horizon,,,,,10 Year
,,,CIP,,Budget,,,,,,,,,,,CIP TOTAL,CIP TOTAL,,,,,,,,,,,Horizon TOTAL,Horizon TOTAL,,CIP
,Department / Agency,,2007-08,,2007-08,,2008-09,,2009-10,,2010-11,,2011-12,,2012-13,,FY 09-13',,2013-14',,2014-15',,2015-16',,2016-17',,2017-18',,FY 14-18',,TOTAL
D,Parks & Recreation,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-,$,-
,,,,,,,,,,,,,,,,,-,,,,,,,,,,,,,,
1,Future Projects / Reserves,,-,,-,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
4,Hardy District Park:,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Development,,,,,,-,,-,,"250,000",,"250,000",,"250,000",,"750,000",,"250,000",,"250,000",,"250,000",,"250,000",,"250,000",,"1,250,000",,"2,000,000"
,Nike Park:,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Soccer complex,,"250,000",,"250,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Softball Field w/ Lights,,,,,,,,"375,000",,,,,,,,"375,000",,,,,,,,,,,,-,,"375,000"
,Bldg - Design,,,,,,,,,,"400,000",,,,,,"400,000",,,,,,,,,,,,-,,"400,000"
,Bldg- construction,,,,,,,,,,,,"6,000,000",,,,"6,000,000",,,,,,,,,,,,-,,"6,000,000"
,Basketball court,,,,,,,,,,,,,,,,-,,,,,,"50,000",,,,,,"50,000",,"50,000"
,Nike Park Restroom (New),,,,,,,,"85,000",,,,,,,,"85,000",,,,,,,,,,,,-,,"85,000"
,Nike Park Picnic Shelters,,,,,,,,,,,,,,"80,000",,"80,000",,,,,,,,,,,,-,,"80,000"
,Aquatic Facility - Design,,,,,,,,,,,,,,,,-,,,,,,,,"250,000",,"3,000,000",,"3,250,000",,"3,250,000"
,Zuni Park:,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Development,,,,,,,,,,,,"100,000",,"150,000",,"250,000",,,,,,,,,,,,-,,"250,000"
,Fort Huger:,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Various,,-,,-,,,,,,"20,000",,,,"40,000",,"60,000",,,,"60,000",,,,,,,,"60,000",,"120,000"
,Heritage Park:,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Restroom,,-,,-,,,,"85,000",,,,,,,,"85,000",,,,,,,,,,,,-,,"85,000"
2,Trail System,,,,,,,,"205,000",,,,,,,,"205,000",,,,,,,,,,,,-,,"205,000"
,Development,,,,,,,,-,,"300,000",,,,-,,"300,000",,"450,000",,"450,000",,"450,000",,"450,000",,"450,000",,"2,250,000",,"2,550,000"
,Picnic Shelter/Playground,,,,,,,,,,-,,"410,000",,,,"410,000",,,,-,,,,,,,,-,,"410,000"
,Soccer Complex,,,,,,,,,,,,-,,"300,000",,"300,000",,,,,,,,,,,,-,,"300,000"
,Fairgrounds,,"2,700,000",,"2,700,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Tyler's Beach,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Bulkhead Replacement,,,,,,,,,,,,,,"180,000",,"180,000",,,,,,,,,,,,-,,"180,000"
,Restroom/Beach Develop,,,,,,,,,,,,,,,,-,,,,"120,000",,,,,,,,"120,000",,"120,000"
,Camptown Park,,,,,,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Otelia J. Rainey Bldg,,,,,,,,,,,,,,,,-,,"1,000,000",,,,,,,,,,"1,000,000",,"1,000,000"
3,County Trails Development,,"100,000",,"100,000",,-,,-,,"450,000",,"450,000",,"450,000",,"1,350,000",,"450,000",,"450,000",,"450,000",,"450,000",,"450,000",,"2,250,000",,"3,600,000"
,Old Jail Renovation (interior),,"70,000",,"70,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,Ft. Boykin Erosion Control,,"200,000",,"200,000",,,,,,,,,,,,-,,,,,,,,,,,,-,,-
,TOTAL:,$,"3,320,000",$,"3,320,000",$,-,$,"750,000",$,"1,420,000",$,"7,210,000",$,"1,450,000","$ 10,830,000","$ 10,830,000","$ 2,150,000","$ 2,150,000",$,"1,330,000",$,"1,200,000",$,"1,400,000",$,"4,150,000",$,"10,230,000",$,"21,060,000"
Revenue Sources:,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Operating Revenues,$,"1,100,000",$,"150,000",$,-,$,"350,000",$,"1,060,000",$,"850,000",$,"1,090,000",$,"3,350,000","$ 1,790,000","$ 1,790,000",$,"970,000",$,"840,000",$,"790,000",$,"790,000",$,"5,180,000",$,"8,530,000"
,Fund Balance/Reserves,,"320,000",,"720,000",,-,,-,,-,,-,,-,,-,,,,-,,-,,-,,-,,-,,-
,Bonded / Note Indebtedness,,"2,150,000",,"2,700,000",,-,,"400,000",,-,,"6,000,000",,-,,"6,400,000",,-,,-,,,,"250,000",,"3,000,000",,"3,250,000",,"9,650,000"
,Grants / Donations / Other,,-,,-,,-,,-,,"360,000",,"360,000",,"360,000",,"1,080,000",,"360,000",,"360,000",,"360,000",,"360,000",,"360,000",,"1,800,000",,"2,880,000"
,TOTAL:,$,"3,570,000",$,"3,570,000",$,-,$,"750,000",$,"1,420,000",$,"7,210,000",$,"1,450,000","$ 10,830,000","$ 10,830,000","$ 2,150,000","$ 2,150,000",$,"1,330,000",$,"1,200,000",$,"1,400,000",$,"4,150,000",$,"10,230,000",$,"21,060,000"
NOTE 1:,"Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Prior to FY07, annual allocation was $650,000 towards designated projects or reserve buildup.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.","Beginning in FY08, annual appropriation was increased to $750,000.",Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,Beginning in FY09 annual allocation method was remove,,,,
NOTE 2:,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,Funds in FY09-10 are for Recreational Trail connecting Fairgrounds to Town of Windsor,,,,,,,,,,,,,,,,,,,,,,
NOTE 3:,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Bike & Ped Master Plan provided a cost estimate of $4.5 million over 5 years.,Funding source is grants with a 20% match.,Funding source is grants with a 20% match.,Funding source is grants with a 20% match.,Funding source is grants with a 20% match.,Funding source is grants with a 20% match.,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,Funds budgeted in FY08 will be carried forward,,,,,,,,,,,
