Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”,Name: “Table 1 of 1 on page 7 of 7”
Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7,Table: 7
,,,,,,,,,,,,,
General Obligation Bond Proceeds,General Obligation Bond Proceeds,General Obligation Bond Proceeds,General Obligation Bond Proceeds,General Obligation Bond Proceeds,General Obligation Bond Proceeds,,,,,,"30,300,000","30,300,000",
General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,General Obligation Bond Proceeds ~ Schools,,,,,"10,287,500","10,287,500",
Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,Highway Safety Improvement Program (HSIP) Funds,,,"1,945,000","1,945,000",
Stormwater Fees,Stormwater Fees,Stormwater Fees,,,,,,,,,"585,000","585,000",
Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,Urban Development Action Grant (UDAG) Funds,,,,"200,000","200,000",
,,,,,,Total Other Revenue Sources,Total Other Revenue Sources,Total Other Revenue Sources,Total Other Revenue Sources,,"44,403,072","44,403,072",
Total Revenues,Total Revenues,Total Revenues,,,,,,,,"$55,411,465","$55,411,465","$55,411,465",
,,,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,CAPITAL BUDGET EXPENDITURES,,,,
•,Education,-,"$10,456,604:","$10,456,604:","$10,456,604:",Routine,and,major,renovation,projects,at,various,
