Name: “Table 1 of 1 on page 3 of 7”,Name: “Table 1 of 1 on page 3 of 7”,Name: “Table 1 of 1 on page 3 of 7”,Name: “Table 1 of 1 on page 3 of 7”
Table: 3,Table: 3,Table: 3,Table: 3
,,,
,FY 2011 Tax and Fee Rates,FY 2011 Tax and Fee Rates,
,SUPPORTING THE GENERAL FUND,SUPPORTING THE GENERAL FUND,
Real Estate Tax,$1.04/$100 AV,Cigarette Tax,$0.65/pack
Personal Property Tax,$4.25/$100 AV,(FGoroodc eTraiexs),2.5%
Amusement/Admissions Tax,10%,Sales Tax,5%
Cable Franchise Fee,5% of gross receipts,TRaesxtaurant/Meal,6.5%
Personal Property Tax:,,Right of Way,$0.76*/per line/per
Boats,$0.000001/$100 AV,,month
RV’s,$0.000001/$100 AV,EMS Recovery (Ambulance) Fees:,
Motor Vehicle License Tax:,$30.00 up to 2 tons,(per occurrence):,$430.00 for BLS
,$35.00 over 2 tons,,transport
Vehicles Modified for the,$1.00/$100 AV,,$525.00 for ALS-1
Disabled,,,transport
Hotel/Motel Lodging Tax,8%,,t$r7a5n0s.p0o0 rftor ALS-2
,,,$9.00 for Ground
Courthouse Maintenance Fee,$2.00/court case,,Transport Mileage
,,,(GTM) per loaded mile
Courtroom Security Fee,$10.00/court case,,
Electric Utility Tax:,,,
Commercial,20% of first $200,5% of next $800,
Residential,20% of first $15,,
,SUPPORTING THE SOLID WASTE FUND,SUPPORTING THE SOLID WASTE FUND,
Landfill Tipping Fee,$38.00/ton,,
Residential User Fee,$4.25/wk for recyclers,,
,$10.00/wk for non-recyclers,$10.00/wk for non-recyclers,
,$250.00 per truckload,,
,SUPPORTING THE WASTEWATER FUND,SUPPORTING THE WASTEWATER FUND,
Sewer User Fee,$1.48 per 100 cu. ft.,,
Sewer Surcharge Fee,$0.44 per 100 cu. ft.,,
"*This decrease is imposed by the Commonwealth of Virginia Code §58.1-645, §58.1-1730, §56-468.1.","*This decrease is imposed by the Commonwealth of Virginia Code §58.1-645, §58.1-1730, §56-468.1.","*This decrease is imposed by the Commonwealth of Virginia Code §58.1-645, §58.1-1730, §56-468.1.",
AV = Assessed Value,,,
,,,3
