Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”,Name: “Table 1 of 1 on page 39 of 76”
Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39,Table: 39
,,,,,,,,,,,
,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,,
MIDDLE SCHOOL- INSTRUCTION,MIDDLE SCHOOL- INSTRUCTION,1.0.31.1 .61100 ...,,,,,,,,PAGE25,PAGE25
CODE,BUDGET FUNCTION,,2005/2006,,2006/2007,,2007/2008,,+INCREASE,,
,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
1120,INSTRUCTIONAL SALARIES,$,"1,575,Q92",$,"1,630,683",$,"1,644,440",$,"13,757",,0.8%
1123,AFTER SCHOOL REMEDIATION,$,591,$,"3,000",$,"3,000",$,,,0.0%
1125,CURRICULUM WRITING,$,,$,"5,000",$,"5,000",$,,,0.0%
1151,AIDES SALARIES,$,"9,1 92",$,,$,,$,-,,0.0%
1520,SUBSTITUTE TEACHER,$,"44,348",$,"41,050",$,"44,500",$,"3,450",,8.4%
1620,SUPPLEMENTAL SALARIES,$,"26,720",$,"53,600",$,"53 ,600",$,,,0.0%
2100,FICA BENEFITS,$,"128,657",$,"138,995",$,"138,104",$,(891),-0.6%,-0.6%
2210,VRS BENEFITS,$,"195,110",$,"254,373",$,"279,686",$,"25,313",10.0%,10.0%
2300,HEALTH BENEFITS,$,"97,854",$,"107,138",$,"113,000",$,"5,862",,5.5%
2400,GLI BENEFITS,$,"3,017",$,"8,445",$,"16,992",$,"8,547",101.2%,101.2%
3000,OTHER INSTRUCTIONAL COST,$,"4,710",$,"5,550",$,"4,650",$,(900),-16.2%,-16.2%
3001,PURCHASE SERVICES,$,,$,,$,,$,,0.0%,0.0%
3005,CHORAL DEPARTMENT,$,,$,,$,"3,000",$,"3,000",100.0%,100.0%
3007,BAND OPERATIONS,$,,$,,$,"3,000",$,"3,000",100.0%,100.0%
5500,TRAVEL,$,"1,034",$,"2,200",$,"3,000",$,800,36.4%,36.4%
6000,MATERIALS & SUPPLIES,$,"18,691",$,"22 ,903",$,"22,903",$,,0.0%,0.0%
6008,ART DEPARTMENT OPERATIONS,$,,$,,$,,$,,0.0%,0.0%
6030,REMEDIAL SUPPLIES,$,,$,"1,945",$,"1,945",$,,0.0%,0.0%
8200,EQU IPM ENT ADDITIONS,$,"2,001",$,"2,775",$,"2,775",$,,0.0%,0.0%
8201,OTHER USE OF FUNDS,$,986,$,"1,460",$,"1,460",$,,0.0%,0.0%
8203,VO .ED ./ DISADVANTAGED,$,,$,,,,$,,0.0%,0.0%
,TOTAL,$,"2,108,003",$,"2,279,117",$,"2,341,055",$,"61,938",2.7%,2.7%
,Add a Reading/Geography teacher to PMS- removed,Add a Reading/Geography teacher to PMS- removed,,,,,,,,,
,Add a part time teacher to make a position full time - removed,Add a part time teacher to make a position full time - removed,Add a part time teacher to make a position full time - removed,Add a part time teacher to make a position full time - removed,,,,,,,
,Art Department Operations money not funded,Art Department Operations money not funded,,,,,,,,,
,3% increase for all staff,,,,,,,,,,
,3rd. year of proposed salary scale for Paraprofessionals,3rd. year of proposed salary scale for Paraprofessionals,3rd. year of proposed salary scale for Paraprofessionals,,,,,,,,
,raise sub pay from $62 to $70,,,,,,,,,,
,VRS rate at 16.46%,,,,,,,,,,
,GL rate at 1%,,,,,,,,,,
2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,,6/1 2/2007,7:37 AM
