Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”,Name: “Table 1 of 1 on page 27 of 76”
Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27,Table: 27
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,,
PRIMARY SCHOOL,-,GIFTED & TALENTED,1.0.21.4.611 00 ...,1.0.21.4.611 00 ...,,,,,,,PAGE13,PAGE13
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2005/2006,,2006/2007,,2007/2008,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(- DECREASE),%,
1120,INSTRUCTIONAL SALARIES,INSTRUCTIONAL SALARIES,$,"33,015",$,"35,750",$,"37,269",$,"1,519",,4.2%
2100,FICA BENEFITS,FICA BENEFITS,$,"2,526",$,"2,735",$,"2,851",$,116,,4.2%
2210,VRS BENEFITS,VRS BENEFITS,$,"4,157",$,"5,277",$,"6,134",$,858,16.3%,16.3%
2300,HEALTH MAl NT. BENEFITS,HEALTH MAl NT. BENEFITS,$,519,$,882,$,750,$,(132),-15.0%,-15.0%
2400,GLI BENEFITS,,$,62,$,175,$,373,$,198,112.8%,112.8%
3000,STAFF DEVELOPMENT,STAFF DEVELOPMENT,$,90,$,400,$,400,$,,,0.0%
6000,MATERIALS & SUPPLIES,MATERIALS & SUPPLIES,$,420,$,575,$,575,$,,,0.0%
,,TOTAL,$,"40,789",$,"45,794",$,"48,352",$,"2,558",,5.6%
2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,6/12/2007,6/12/2007,7:37 AM
