Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”,Name: “Table 1 of 1 on page 38 of 76”
Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38,Table: 38
,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,
,,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,
HOMEBOUND~STRUCTION,HOMEBOUND~STRUCTION,1.0.30.1.61230 ...,,,,,,,PAGE 24,PAGE 24
CODE,BUDGET FUNCTION,,2005/2006,2006/2007,2006/2007,,2007/2008,+INCREASE,,
,,,ACTUAL,APPROPRIATED,APPROPRIATED,,PROJECTED,(· DECREASE),%,
11 20 INSTRUCTIONAL SALARIES,11 20 INSTRUCTIONAL SALARIES,$,"23,613",$,"9,868",$,"9,868",$,1,0.0%
2100 FICA BENEFITS,2100 FICA BENEFITS,$,"1,806",$,755,$,755,$,0,0.0%
,TOTAL,$,"25,419",$,"10,622",$,"10,623",$,1,0.0%
2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,6/12/2007,7:37 AM
