Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”,Name: “Table 1 of 1 on page 42 of 76”
Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42,Table: 42
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,,
MIDDLE SCHOOL,-,OFFICE OF THE PRINCIPAL,OFFICE OF THE PRINCIPAL,1.0.31.1.61410 ...,,,,,,,PAGE 28,
CODE,BUDGET FUNCTION,BUDGET FUNCTION,,2005/2006,,2006/2007,,2007/2008,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(- DECREASE),%,
1126,PRINCIPAL'S SALARY,PRINCIPAL'S SALARY,$,"68,682",$,"71,429",$,"73,572",$,"2,143",,3.0%
1127,ASST. PRINCIPAL'S SALARY,ASST. PRINCIPAL'S SALARY,$,"57,325",$,"63,200",$,"65,096",$,"1,896",,3.0%
11 50,CLERICAL SALARI ES,CLERICAL SALARI ES,$,"49,533",$,"55,140",$,"56,793",$,"1,653",,3.0%
2100,FICA BENEFITS,FICA BENEFITS,$,"13,189",$,"14,517",$,"14,953",$,435,,3.0%
2210,VRS BENEFITS,VRS BENEFITS,$,"21,538",$,"28,010",$,"32,1 73",$,"4,1 63",14.9%,14.9%
2300,HEALTH BENEFITS,HEALTH BENEFITS,$,"13,502",$,"14,650",$,"8,650",$,"(6,000)",-41.0%,-41.0%
2400,GLI BENEFITS,,$,81,$,930,$,"1,955",$,"1,025",110.2%,110.2%
,,TOTAL,$,"223,849",$,"247,876",$,"253,191",$,"5,315",,2.1%
,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,,6/12/2007,7:37AM
