Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”,Name: “Table 1 of 1 on page 63 of 76”
Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63,Table: 63
,,,,,,,,,,,,
,,,,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,POQUOSON CITY SCHOOLS,,,,,
,,,,2007 - 2008 BUDGET,2007 - 2008 BUDGET,2007 - 2008 BUDGET,,,,,,
OPERATION & MAINTENANCE,OPERATION & MAINTENANCE,1.0.90.0.641 00 .. ...,1.0.90.0.641 00 .. ...,,,,,,,,PAGE49,PAGE49
CODE,BUDGET FUNCTION,,,2005/2006,,2006/2007,,2007/2008,,+INCREASE,,
,,,,ACTUAL,,APPROPRIATED,,PROJECTED,,(-DECREASE),%,
1160,MAINTENANCE SALARI ES,,$,"147,914",$,"156,766",$,"114,156",$,"(42,610)",-27.2%,-27.2%
1190,"D ELIVERY S ERVICE SALARY ""PONY""","D ELIVERY S ERVICE SALARY ""PONY""",$,"3,323",$,"5,408",$,"5,570",$,162,3.0%,3.0%
1191,CUSTO DIAL SALARI ES,,$,"59,415",$,"61 ,792",$,"63,645",$,"1,853",3.0%,3.0%
21 00,FICA BENEFITS,,$,"14,700",$,"17,133",$,"14,028",$,"(3,105)",- 18.1%,- 18.1%
2210,VRS BENEFITS,,$,"26 ,794",$,"32,259",$,"30,183",$,"(2,076)",-6.4%,-6.4%
2300,H EALTH BEN EFITS,,$,"26,534",$,"33 ,965",$,"31,465",$,"(2,500)",-7.4%,-7.4%
2400,GLI BENEFITS,,$,,$,"1,071",$,"1,778",$,707,66.0%,66.0%
2700,WORKERS COMPENSATION,,$,"17,208",$,"19,878",$,"20,474",$,596,3.0%,3.0%
3000,PURCHASE SERVIC ES,,$,"2,075",$,"3 ,700",$,"3,700",$,,0.0%,0.0%
3001,COPY MACHINEIAV EQUIPMENT,COPY MACHINEIAV EQUIPMENT,$,"64,581",$,"36 ,247",$,"36,247",$,,0.0%,0.0%
3002,LAWN CONTRACT SERVIC ES,,$,"53,943",$,"42,000",$,"42 ,000",$,,0.0%,0.0%
3004,CONTRACT CUSTODIAL,,$,"337,531",$,"336 ,600",$,"346,698",$,"10,098",3.0%,3.0%
3005,OTHER EXPENSES PAINTING,,$,"14,575",$,"10,000",$,"10,000",$,,0.0%,0.0%
3006,CONTRACT SERVIC ES,,$,"105,888",$,"77,553",$,"109,053",$,"31,500",40 .6%,40 .6%
3007,GROUNDS MATERIALS,,$,"7,357",$,"58 ,714",$,"58 ,714",$,,0.0%,0.0%
5100,ELECTRICAL SERVICES,,$,"344,998",$,"295 ,000",$,"295,000",$,,0.0%,0.0%
5102,FUEL,,$,"82 ,903",$,"80,000",$,"80,000",$,,0.0%,0.0%
5104,WATER SERVIC E,,$,"18,105",$,"12,360",$,"12,360",$,,0.0%,0.0%
5105,SEWAG E FE ES,,$,"15,063",$,"13,602",$,"13,602",$,,0.0%,0.0%
5200,COMMUNICATIONSITELEPH .,,$,"51 ,378",$,"64,508",$,"64,508",$,,0.0%,0.0%
5300,LIABILITY & FLOOD INSURANCE,LIABILITY & FLOOD INSURANCE,$,"67 ,226",$,"78 ,250",$,"85,293",$,"7,043",9.0%,9.0%
5800,R ENTAL EQUIPM ENT,,$,"7,261",$,"39,000",$,"7,500",$,"(31 ,500)",-80 .8%,-80 .8%
6000,CUSTODIAL SUPPLI ES,,$,293,$,"7,000",$,"7,000",$,,0.0%,0.0%
6008,GAS I OIL SB & SBM V EHICLES,GAS I OIL SB & SBM V EHICLES,$,"7,210",$,"25,171",$,"25,171",$,,0 .0%,0 .0%
6009,PA RTS I LABOR SB & S B V EHICLES,PA RTS I LABOR SB & S B V EHICLES,$,"26,835",$,"35,000",$,"35,232",$,232,0.7%,0.7%
6090,BUILD MATERIALS REPAIR,,$,"24,090",$,"45,000",$,"56 ,793",$,"11,793",26.2%,26.2%
8100,R EPAIR/REPLAC E FACILIT IES,,$,"34,372",$,"43,000",$,"43 ,000",$,,0.0%,0.0%
8105,EQUI PMENT A DDIT IONS,,$,"152,213",$,,$,,$,,0.0%,0.0%
,,TOTAL,$,"1,713,785",$,"1,630,977",$,"1,613,169",$,"(17,808)",-1.1%,-1.1%
2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,2007-2008 Expenditure Budget 6-6-07 FINAL.xls,,,,,,,6112/2007,6112/2007,7:37 AM
