Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”
Table: 1,Table: 1,Table: 1,Table: 1,Table: 1
,,,,
City of Portsmouth,,,,
Fiscal Year 2012/2013 General Fund Position Summary,Fiscal Year 2012/2013 General Fund Position Summary,Fiscal Year 2012/2013 General Fund Position Summary,,
,F,,,
,,,,FY2012
,Y,,,
,FY2010,FY2011,FY2011,Adopted/F
General Fund Positions,2,,,
,Actual,Adopted,Amended,Y2013
,0,,,
,,,,Planned
,0,,,
01 General Government,,,,
City Council,7,7,7,7
City Clerk,4,4,4,4
City Manager,6,6,6,6
Office of Management Services,2,2,2,2
Registrar,4,4,4,4
City Attorney,11,11,11,12
Department of Human Resource Management,9,9,9,9
Commissioner of the Revenue,21,21,21,21
City Assessor,9,9,9,9
City Treasurer,25,25,25,25
Department of Finance,20,20,20,20
Procurement and Risk Management,5,5,5,5
Office of Marketing and Communications,8,8,8,8
Total General Government,131,131,131,132
03 Judicial,,,,
Circuit Court Judges,8,8,8,8
Circuit Court Clerk,20,20,24,24
Commonwealth's Attorney,30,30,30,30
Sheriff,182,182,178,178
Total Judicial,240,240,240,240
04 Public Safety,,,,
Police Department,303,303,303,303
E-911,32,32,32,32
Security and Animal Control,14,14,14,14
"Department of Fire, Rescue and Emergency",241,241,241,241
Total Public Safety,590,590,590,590
15,,,,
,,,,Summary Reports
