Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”,Name: “Table 1 of 1 on page 1 of 3”
Table: 1,Table: 1,Table: 1,Table: 1
,,,
TOWN OF SMITHFIELD,,,
GENERAL GOVERNMENT BUDGET,,,
,REVENUE,,
,Adopted,Adopted,%
,Budget Revisions,Budget,Increase
,FY 2011/2012,FY 2012/2013,(Decrease)
Revenue from Local Sources,,,
Real Estate,"1,747,000","1,673,955",-4.18%
Personal Property,"806,000","822,000",1.99%
Penalties and Interest,"34,490","32,290",-6.38%
Total Revenues from Local Sources,"2,587,490","2,528,245",-2.29%
Other Local Taxes,,,
Franchise,"137,620","139,245",1.18%
Sales,"275,000","275,000",0.00%
Utility,"189,500","189,500",0.00%
Meals tax-4%,"776,000","776,000",0.00%
Meals tax-1% (special projects),"194,000","194,000",0.00%
Cigarette,"120,000","130,000",8.33%
Transient Occupancy,"140,000","140,000",0.00%
Short term rental tax,"1,300","1,300",0.00%
Rolling stock,25,25,0.00%
Consumption,"46,000","46,000",0.00%
Communications Tax,"238,000","238,000",0.00%
Total other local taxes,"2,117,445","2,129,070",0.55%
Licenses,,,
Privilege Licenses,"314,900","314,500",-0.13%
Permits,"17,660","13,860",-21.52%
Vehicle Licenses,"130,030","130,000",-0.02%
"Total Licenses, permits and privilege fees","462,590","458,360",-0.91%
Fines,"57,000","57,000",0.00%
Revenue from use of money and property,"340,007","161,605",-52.47%
Other Revenue,"24,400","51,095",109.41%
Revenue from Commonwealth of Virginia,"268,023","219,710",-18.03%
Revenue from Federal Government,"1,941,542","638,020",-67.14%
Other Financing Sources,,,
Contributions,"995,876","5,300",-99.47%
Insurance Recoveries,"16,500",-,-100.00%
Reserve Funds,,,
Restricted Reserves-Beautification,"938,067",-,-100.00%
Operating Reserves,"403,093","474,086",17.61%
Total other financing sources,"2,353,536","479,386",-79.63%
Total General Funds Revenues,"10,152,033","6,722,491",-33.78%
Road Maintenance,"986,707","986,707",0.00%
From State Highway Grant Carryforward,"137,812",-,-100.00%
GRAND TOTAL,"11,276,552","7,709,198",-31.64%
,EXPENDITURES,,
,Adopted,Adopted,%
,Budget Revisions,Budget,Increase
,FY 2011/2012,FY 2012/2013,(Decrease)
Operating Expenses,,,
General Government,"494,977","507,609",2.55%
Treasurer,"339,222","411,065",21.18%
Public Safety,"2,451,836","2,373,645",-3.19%
"Planning, Engineering & Public Works","889,123","857,023",-3.61%
Public Buildings,"166,775","101,500",-39.14%
Community Development,"518,291","968,046",86.78%
"Parks, Recreation and Cultural","640,121","636,143",-0.62%
Debt Service,"52,976","58,905",11.19%
Total Operating Expenses,"5,553,321","5,913,936",6.49%
CCapiittal Outtllay,,,
Public Safety,"283,000","98,000",-65.37%
"Planning, Engineering & Public Works","3,530,776",-,-100.00%
Public Buildings,"430,636",-,-100.00%
"Parks, Recreation and Cultural","20,000","24,000",20.00%
