Name: “Table 1 of 1 on page 11 of 11”,Name: “Table 1 of 1 on page 11 of 11”,Name: “Table 1 of 1 on page 11 of 11”,Name: “Table 1 of 1 on page 11 of 11”,Name: “Table 1 of 1 on page 11 of 11”
Table: 11,Table: 11,Table: 11,Table: 11,Table: 11
,,,,
TRANSFERS FROM OTHER FUNDS,TRANSFERS FROM OTHER FUNDS,,,
"Transfers to the General Fund include Economic Development Authority (EDA), School Operating, BHS, Law Library Fund,","Transfers to the General Fund include Economic Development Authority (EDA), School Operating, BHS, Law Library Fund,","Transfers to the General Fund include Economic Development Authority (EDA), School Operating, BHS, Law Library Fund,","Transfers to the General Fund include Economic Development Authority (EDA), School Operating, BHS, Law Library Fund,","Transfers to the General Fund include Economic Development Authority (EDA), School Operating, BHS, Law Library Fund,"
"Donations Fund, Willet Hall Fund, Public Utility Operating Fund, Port Fund, Parking Authority Fund, Risk Management Fund","Donations Fund, Willet Hall Fund, Public Utility Operating Fund, Port Fund, Parking Authority Fund, Risk Management Fund","Donations Fund, Willet Hall Fund, Public Utility Operating Fund, Port Fund, Parking Authority Fund, Risk Management Fund","Donations Fund, Willet Hall Fund, Public Utility Operating Fund, Port Fund, Parking Authority Fund, Risk Management Fund","Donations Fund, Willet Hall Fund, Public Utility Operating Fund, Port Fund, Parking Authority Fund, Risk Management Fund"
to cover the related administration and overhead cost of these functions.,to cover the related administration and overhead cost of these functions.,to cover the related administration and overhead cost of these functions.,,
,FY08,FY09,FY10,FY11
Operating Transfers In,Actual,Amended,Adopted,Planned
From EDA,"$125,000","$125,000","$125,000","$125,000"
From School Operating,"267,204","267,204","267,204","267,204"
From BHS,"1,126,105","338,000","338,000","338,000"
From Law Library Fund,"51,975",0,0,0
From Donations Fund,"38,119",0,0,0
From Willet Hall Fund,"299,075",0,0,0
From Public Utility Oper,"7,500,000","7,200,000","7,500,000","7,500,000"
From Port Fund,"575,000",0,0,0
From Parking Authority Oper,0,"335,835","335,835","335,835"
From Risk Management Fund,"1,500,000",0,0,0
Total Transfers,"11,482,478","8,266,039","8,566,039","8,566,039"
,,11,,
