Name: “Table 1 of 1 on page 3 of 3”,Name: “Table 1 of 1 on page 3 of 3”,Name: “Table 1 of 1 on page 3 of 3”,Name: “Table 1 of 1 on page 3 of 3”
Table: 3,Table: 3,Table: 3,Table: 3
,,,
TO DEBT SERVICE PRINCIPAL,"139,930","148,055",5.81%
TO WATER DEVELOPMENT ESCROW,"48,000","60,000",25.00%
TO WATER CAPITAL ESCROW,"210,000","215,000",2.38%
TO WATER OPERATING RESERVES,-,"268,280",
TO SEWER DEVELOPMENT ESCROW,"48,000","60,000",25.00%
TO SEWER CAPITAL ESCROW,"280,000","290,000",3.57%
TOTAL,"3,740,932","6,758,800",80.67%
