Name: “Table 1 of 1 on page 117 of 212”,Name: “Table 1 of 1 on page 117 of 212”,Name: “Table 1 of 1 on page 117 of 212”,Name: “Table 1 of 1 on page 117 of 212”,Name: “Table 1 of 1 on page 117 of 212”,Name: “Table 1 of 1 on page 117 of 212”
Table: 117,Table: 117,Table: 117,Table: 117,Table: 117,Table: 117
,,,,,
,FY 2009,FY 2010,FY 2011,FY 2012,
,,,,,Change
,Actual,Actual,Approved,Approved,
Public-Private Partnerships for Tourism and Special,Public-Private Partnerships for Tourism and Special,,,,
Event Organizations,,,,,
Hampton Roads Sports,,,,,
,"35,100",0,0,"35,100","35,100"
Commission,,,,,
General Operating,,,,,
Support (one-time,,,,,
funding included in FY,,,,,
2010 from the Special,,,,,
Programs account),,,,,
VisitNorfolk (Norfolk,,,,,
Convention and Visitors,"3,730,000","3,730,000","3,143,500","3,366,325","222,825"
Bureau),,,,,
General Operating,,,,,
Support,,,,,
VisitNorfolk (Norfolk,,,,,
Convention and Visitors,"877,141","854,124","1,000,000","1,000,000",0
Bureau),,,,,
Revenue from $1 flat bed,,,,,
tax,,,,,
Norfolk Consortium,0,0,0,"1,000,000","1,000,000"
Revenue from $1,,,,,
increase in bed tax; will,,,,,
be dedicated to Norfolk,,,,,
Consortium,,,,,
Norfolk Festevents,"1,577,766","1,577,765","1,498,878","1,423,934","-74,944"
General operating,,,,,
support,,,,,
Norfolk Festevents - Jazz,,,,,
,"75,000","75,000","71,250","67,688","-3,562"
Festival,,,,,
General operating,,,,,
support,,,,,
Norfolk Festevents -,,,,,
,0,"375,000",0,0,0
Waterside Programming,,,,,
General operating,,,,,
support,,,,,
Norfolk Festevents -,,,,,
,0,0,0,"100,000","100,000"
OpSail 2012,,,,,
General operating,,,,,
support,,,,,
Norfolk NATO Festival,"147,065","147,065","139,712","132,726","-6,986"
General operating,,,,,
support,,,,,
Virginia Arts Festival,"648,900","648,900","616,455","585,632","-30,823"
General operating,,,,,
support,,,,,
Virginia Arts Festival,0,"175,000","166,250","157,938","-8,312"
Special funding for VA,,,,,
Tattoo and Dance Series,,,,,
SUBTOTAL,"7,090,972","7,582,854","6,636,045","7,869,343","1,233,298"
,,,,Outside Agencies,181
