Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”,Name: “Table 1 of 1 on page 143 of 170”
Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141,Table: 141
,,,,,,,
,FY 2012 Mosquito Control Fund Revenue Budget,FY 2012 Mosquito Control Fund Revenue Budget,FY 2012 Mosquito Control Fund Revenue Budget,FY 2012 Mosquito Control Fund Revenue Budget,FY 2012 Mosquito Control Fund Revenue Budget,,
,FY 10 Final,FY 10 Actual,FY 11 Original,FY 11 Expected,FY 12 Adopted,,
Account Title,Budget,Revenues,Budget,Budget,Budget,Dollar Change,% Change
PROPERTY TAX,,,,,,,
CURRENT REAL ESTATE,"88,843","89,919","90,311","90,311","89,918",(393),(0.4%)
DELINQUENT REAL ESTATE,"2,549","2,411","2,374","2,374","2,411",37,1.6%
PUBLIC SERVICE CORP,130,115,115,115,114,(1),(0.9%)
PENALTIES,501,537,520,520,520,0,0.0%
INTEREST,692,383,400,400,382,(18),(4.5%)
EXPENDITURE REFUNDS,0,2,0,0,2,2,100.0%
INSURANCE RECOVERY,0,0,0,0,0,0,0.0%
FUND BALANCE TRANSFER,"2,135",0,0,0,0,0,0.0%
Subtotal for Category,"94,850","93,368","93,720","93,720","93,347",(373),(0.4%)
Total for Fund,"94,850","93,368","93,720","93,720","93,347",(373),(0.4%)
,,,137,,,,
