Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”,Name: “Table 1 of 1 on page 13 of 14”
Table: 13,Table: 13,Table: 13
,,
NEIGHBORHOOD SUPPORT,(Cont’d),
Housing Improvement Grants,".................................................................................. 100,000",".................................................................................. 100,000"
Continue expansion of the Curb Appeal Matching Grant Program to neighborhoods included within the,Continue expansion of the Curb Appeal Matching Grant Program to neighborhoods included within the,Continue expansion of the Curb Appeal Matching Grant Program to neighborhoods included within the
adopted Master Plans areas. Program provides matching grants for exterior property improvements,adopted Master Plans areas. Program provides matching grants for exterior property improvements,adopted Master Plans areas. Program provides matching grants for exterior property improvements
that are consistent with the Curb Appeal Guide for the area. Grant recipients are required to match,that are consistent with the Curb Appeal Guide for the area. Grant recipients are required to match,that are consistent with the Curb Appeal Guide for the area. Grant recipients are required to match
the City's contribution dollar for dollar. The program has been a valuable tool for stimulating private,the City's contribution dollar for dollar. The program has been a valuable tool for stimulating private,the City's contribution dollar for dollar. The program has been a valuable tool for stimulating private
investment in the targeted neighborhoods.,investment in the targeted neighborhoods.,
OTHER CIP PROJECTS,,
"Contingency .................................................................................................................. 98,937","Contingency .................................................................................................................. 98,937","Contingency .................................................................................................................. 98,937"
Funding source to cover cost overruns and change orders for previously approved General Fund,Funding source to cover cost overruns and change orders for previously approved General Fund,Funding source to cover cost overruns and change orders for previously approved General Fund
"projects that exceed the original estimated cost due to increases in materials, labor, project delays, etc.","projects that exceed the original estimated cost due to increases in materials, labor, project delays, etc.","projects that exceed the original estimated cost due to increases in materials, labor, project delays, etc."
"HRHA Redevelopment Projects ................................................................................... 450,000","HRHA Redevelopment Projects ................................................................................... 450,000","HRHA Redevelopment Projects ................................................................................... 450,000"
Funding previously designated for strategic property acquisition will now fund this new strategic,Funding previously designated for strategic property acquisition will now fund this new strategic,Funding previously designated for strategic property acquisition will now fund this new strategic
housing initiative spearheaded by Hampton Redevelopment and Housing Authority.,housing initiative spearheaded by Hampton Redevelopment and Housing Authority.,housing initiative spearheaded by Hampton Redevelopment and Housing Authority.
"Motorola Lease Payment ........................................................................................... 1,864,289","Motorola Lease Payment ........................................................................................... 1,864,289","Motorola Lease Payment ........................................................................................... 1,864,289"
Lease purchase payment for recently upgraded radio system which was acquired to conform to the,Lease purchase payment for recently upgraded radio system which was acquired to conform to the,Lease purchase payment for recently upgraded radio system which was acquired to conform to the
